t_ms,M1_speed_ref,M1_speed_fb,M1_iq_ref,M1_iq,M1_mech_angle,M2_speed_ref,M2_speed_fb,M2_iq_ref,M2_iq,M2_mech_angle
0.0,0.000000,0.000000,0.000000,0.001223,3.742530,0.000000,0.000000,0.000000,-0.001616,2.171733
10.0,0.000000,0.000000,0.000000,0.000000,3.742530,0.000000,0.000000,0.000000,0.000808,2.171733
20.0,0.000000,0.000000,0.000000,0.000612,3.742530,0.000000,0.000000,0.000000,-0.001607,2.171733
30.0,0.000000,0.000000,0.000000,0.000000,3.742530,0.000000,0.000000,0.000000,0.000808,2.171733
40.0,0.000000,0.000000,0.000000,0.000000,3.742530,0.000000,0.000000,0.000000,0.000000,2.171733
50.0,0.000000,0.000000,0.000000,-0.000301,3.742530,0.000000,0.000000,0.000000,0.000808,2.171733
60.0,0.000000,0.000000,0.000000,0.000612,3.742530,0.000000,0.000000,0.000000,0.000000,2.171733
70.0,0.000000,0.000000,0.000000,0.000612,3.742530,0.000000,0.000000,0.000000,0.000004,2.171733
80.0,0.000000,0.000000,0.000000,0.000000,3.742530,0.000000,0.000000,0.000000,0.000000,2.171733
90.0,0.000000,0.000000,0.000000,0.000000,3.742530,0.000000,0.000000,0.000000,0.000808,2.171733
100.0,0.000000,0.000000,0.000000,0.000301,3.742530,0.000000,0.000000,0.000000,0.000000,2.171733
110.0,0.000000,0.000000,0.000000,-0.000612,3.742530,0.000000,0.000000,0.000000,0.000000,2.171733
120.0,0.000000,0.000000,0.000000,0.000612,3.742530,0.000000,0.000000,0.000000,0.000000,2.171733
130.0,0.000000,0.000000,0.000000,0.000301,3.742530,0.000000,0.000000,0.000000,0.001612,2.171733
140.0,0.000000,0.000000,0.000000,0.000000,3.742530,0.000000,0.000000,0.000000,0.000808,2.171733
150.0,0.000000,0.000000,0.000000,0.000000,3.742530,0.000000,0.000000,0.000000,0.000004,2.171733
160.0,0.000000,0.000000,0.000000,0.000000,3.742530,0.000000,0.000000,0.000000,-0.000004,2.171733
170.0,0.000000,0.000000,0.000000,0.000310,3.742530,0.000000,0.000000,0.000000,0.000004,2.171733
180.0,0.000000,0.000000,0.000000,-0.000612,3.742530,0.000000,0.000000,0.000000,-0.000804,2.171733
190.0,0.000000,0.000000,0.000000,-0.000301,3.742530,0.000000,0.000000,0.000000,-0.000804,2.171733
200.0,0.000000,0.000000,0.000000,-0.000612,3.742530,0.000000,0.000000,0.000000,0.000000,2.171733
210.0,0.000000,0.000000,0.000000,0.000000,3.742530,0.000000,0.000000,0.000000,-0.001607,2.171733
220.0,0.000000,0.000000,0.000000,-0.000301,3.742530,0.000000,0.000000,0.000000,0.000000,2.171733
