t_ms,M1_speed_ref,M1_speed_fb,M1_iq_ref,M1_iq,M1_mech_angle,M2_speed_ref,M2_speed_fb,M2_iq_ref,M2_iq,M2_mech_angle
0.0,0.000000,0.024750,0.000000,-0.000124,0.722505,0.000000,0.001161,0.000000,0.000000,2.184772
10.0,0.000000,0.080703,0.000000,0.000000,0.722505,0.000000,0.000670,0.000000,0.000763,2.184772
20.0,0.000000,0.050978,0.000000,0.000861,0.722505,0.000000,-0.000068,0.000000,-0.000843,2.184772
30.0,0.000000,-0.006723,0.000000,0.000000,0.722505,0.000000,-0.000970,0.000000,-0.000081,2.184772
40.0,0.000000,-0.053934,0.000000,0.000000,0.722505,0.000000,-0.001134,0.000000,-0.000763,2.184772
50.0,0.000000,-0.064425,0.000000,0.000124,0.722505,0.000000,-0.000232,0.000000,0.000763,2.184772
60.0,0.000000,-0.017215,0.000000,-0.000124,0.722505,0.000000,0.000506,0.000000,0.000763,2.184772
70.0,0.000000,0.040487,0.000000,0.000000,0.722505,0.000000,0.001243,0.000000,0.000763,2.184772
80.0,0.000000,0.082452,0.000000,-0.000248,0.722505,0.000000,0.000588,0.000000,-0.001606,2.184772
90.0,0.000000,0.035241,0.000000,-0.000124,0.722505,0.000000,-0.000314,0.000000,0.002449,2.184772
100.0,0.000000,-0.011969,0.000000,0.000861,0.722505,0.000000,-0.001052,0.000000,-0.000081,2.184772
110.0,0.000000,-0.069670,0.000000,0.000861,0.722505,0.000000,-0.000888,0.000000,0.000763,2.184772
120.0,0.000000,-0.059179,0.000000,0.000861,0.722505,0.000000,-0.000150,0.000000,0.000000,2.184772
130.0,0.000000,-0.001478,0.000000,-0.000861,0.722505,0.000000,0.000752,0.000000,0.000000,2.184772
140.0,0.000000,0.045732,0.000000,0.000861,0.722505,0.000000,0.001216,0.000000,-0.000843,2.184772
150.0,0.000000,0.077206,0.000000,0.000000,0.722505,0.000000,0.000342,0.000000,-0.001606,2.184772
160.0,0.000000,0.029996,0.000000,0.000985,0.722505,0.000000,-0.000396,0.000000,-0.000843,2.184772
170.0,0.000000,-0.027706,0.000000,-0.000124,0.722505,0.000000,-0.001270,0.000000,0.000763,2.184772
180.0,0.000000,-0.074916,0.000000,0.000861,0.722505,0.000000,-0.000806,0.000000,0.000000,2.184772
190.0,0.000000,-0.043442,0.000000,0.000000,0.722505,0.000000,0.000096,0.000000,-0.000843,2.184772
200.0,0.000000,0.003768,0.000000,0.000124,0.722505,0.000000,0.000834,0.000000,0.000000,2.184772
210.0,0.000000,0.061469,0.000000,0.000985,0.722505,0.000000,0.000998,0.000000,0.000763,2.184772
220.0,0.000000,0.071960,0.000000,0.000861,0.722505,0.000000,0.000260,0.000000,-0.000843,2.184772
230.0,0.000000,0.014259,0.000000,0.001109,0.722505,0.000000,-0.000642,0.000000,0.000763,2.184772
240.0,0.000000,-0.032951,0.000000,-0.000124,0.722505,0.000000,-0.001297,0.000000,0.000000,2.184772
250.0,0.000000,-0.080162,0.000000,0.000000,0.722505,0.000000,-0.000560,0.000000,-0.000081,2.184772
260.0,0.000000,-0.038197,0.000000,0.000124,0.722505,0.000000,0.000178,0.000000,0.000000,2.184772
270.0,0.000000,0.019505,0.000000,0.000000,0.722505,0.000000,0.001079,0.000000,0.000763,2.184772
280.0,0.000000,0.066715,0.000000,0.000861,0.722505,0.000000,0.000916,0.000000,-0.000843,2.184772
290.0,0.000000,0.056224,0.000000,-0.000737,0.722505,0.000000,0.000014,0.000000,-0.000081,2.184772
300.0,0.000000,0.009013,0.000000,-0.000124,0.722505,0.000000,-0.000724,0.000000,-0.000843,2.184772
310.0,0.000000,-0.048688,0.000000,0.000124,0.722505,0.000000,-0.001215,0.000000,0.003131,2.184772
320.0,0.000000,-0.078413,0.000000,0.000000,0.722505,0.000000,-0.000478,0.000000,0.000763,2.184772
330.0,0.000000,-0.022460,0.000000,0.000985,0.722505,0.000000,0.000424,0.000000,-0.000843,2.184772
340.0,0.000000,0.024750,0.000000,0.000000,0.722505,0.000000,0.001161,0.000000,0.000000,2.184772
350.0,0.000000,0.080703,0.000000,0.000124,0.722505,0.000000,0.000670,0.000000,0.000763,2.184772
360.0,0.000000,0.050978,0.000000,0.000000,0.722505,0.000000,-0.000068,0.000000,-0.000843,2.184772
370.0,0.000000,-0.006723,0.000000,0.000861,0.722505,0.000000,-0.000970,0.000000,-0.000843,2.184772
380.0,0.000000,-0.053934,0.000000,0.000000,0.722505,0.000000,-0.001134,0.000000,0.000843,2.184772
390.0,0.000000,-0.064425,0.000000,0.000000,0.722505,0.000000,-0.000232,0.000000,0.000763,2.184772
400.0,0.000000,-0.017215,0.000000,0.000000,0.722505,0.000000,0.000506,0.000000,-0.000843,2.184772
410.0,0.000000,0.040487,0.000000,0.000000,0.722505,0.000000,0.001243,0.000000,0.000763,2.184772
420.0,0.000000,0.082452,0.000000,0.000000,0.722505,0.000000,0.000588,0.000000,0.000000,2.184772
430.0,0.000000,0.035241,0.000000,0.000985,0.722505,0.000000,-0.000314,0.000000,0.000682,2.184772
440.0,0.000000,-0.011969,0.000000,0.000000,0.722505,0.000000,-0.001052,0.000000,0.000843,2.184772
450.0,0.000000,-0.069670,0.000000,-0.000737,0.722505,0.000000,-0.000888,0.000000,0.002449,2.184772
460.0,0.000000,-0.059179,0.000000,0.000000,0.722505,0.000000,-0.000150,0.000000,-0.000843,2.184772
470.0,0.000000,-0.001478,0.000000,-0.000861,0.722505,0.000000,0.000752,0.000000,-0.000081,2.184772
480.0,0.000000,0.045732,0.000000,0.000861,0.722505,0.000000,0.001216,0.000000,0.000000,2.184772
490.0,0.000000,0.077206,0.000000,-0.000124,0.722505,0.000000,0.000342,0.000000,0.000000,2.184772
500.0,0.000000,0.029996,0.000000,0.000000,0.722505,0.000000,-0.000396,0.000000,0.000000,2.184772
510.0,0.000000,-0.027706,0.000000,0.000861,0.722505,0.000000,-0.001270,0.000000,0.000763,2.184772
520.0,0.000000,-0.074916,0.000000,0.000124,0.722505,0.000000,-0.000806,0.000000,-0.000843,2.184772
530.0,0.000000,-0.043442,0.000000,0.000124,0.722505,0.000000,0.000096,0.000000,0.000000,2.184772
540.0,0.000000,0.003768,0.000000,0.000000,0.722505,0.000000,0.000834,0.000000,-0.000843,2.184772
550.0,0.000000,0.061469,0.000000,0.000737,0.722505,0.000000,0.000998,0.000000,0.000000,2.184772
560.0,0.000000,0.071960,0.000000,0.000000,0.722505,0.000000,0.000260,0.000000,-0.000843,2.184772
570.0,0.000000,0.014259,0.000000,-0.000737,0.722505,0.000000,-0.000642,0.000000,0.000682,2.184772
580.0,0.000000,-0.032951,0.000000,-0.000124,0.722505,0.000000,-0.001297,0.000000,-0.002449,2.184772
590.0,0.000000,-0.080162,0.000000,-0.000248,0.722505,0.000000,-0.000642,0.000000,-0.000843,2.184772
600.0,0.000000,-0.032951,0.000000,-0.000985,0.722505,0.000000,0.000260,0.000000,0.000000,2.184772
610.0,0.000000,0.014259,0.000000,-0.000861,0.722505,0.000000,0.000998,0.000000,0.000843,2.184772
620.0,0.000000,0.071960,0.000000,0.000000,0.722505,0.000000,0.000834,0.000000,-0.000081,2.184772
630.0,0.000000,0.061469,0.000000,0.000000,0.722505,0.000000,0.000096,0.000000,0.000000,2.184772
640.0,0.000000,0.003768,0.000000,-0.000985,0.722505,0.000000,-0.000806,0.000000,-0.000763,2.184772
650.0,0.000000,-0.043442,0.000000,-0.000124,0.722505,0.000000,-0.001270,0.000000,-0.000843,2.184772
660.0,0.000000,-0.074916,0.000000,-0.000861,0.722505,0.000000,-0.000396,0.000000,0.000763,2.184772
670.0,0.000000,-0.027706,0.000000,0.000124,0.722505,0.000000,0.000342,0.000000,0.000000,2.184772
680.0,0.000000,0.029996,0.000000,-0.001721,0.722505,0.000000,0.001216,0.000000,0.000843,2.184772
690.0,0.000000,0.077206,0.000000,0.000861,0.722505,0.000000,0.000752,0.000000,-0.000763,2.184772
700.0,0.000000,0.045732,0.000000,0.000000,0.722505,0.000000,-0.000150,0.000000,-0.000763,2.184772
710.0,0.000000,-0.001478,0.000000,0.000000,0.722505,0.000000,-0.000888,0.000000,-0.001606,2.184772
720.0,0.000000,-0.059179,0.000000,0.000985,0.722505,0.000000,-0.001052,0.000000,-0.000924,2.184772
730.0,0.000000,-0.069670,0.000000,-0.000124,0.722505,0.000000,-0.000314,0.000000,0.000000,2.184772
740.0,0.000000,-0.011969,0.000000,0.000985,0.722505,0.000000,0.000588,0.000000,0.000000,2.184772
750.0,0.000000,0.035241,0.000000,-0.000124,0.722505,0.000000,0.001243,0.000000,0.000000,2.184772
760.0,0.000000,0.082452,0.000000,0.000000,0.722505,0.000000,0.000506,0.000000,0.000763,2.184772
770.0,0.000000,0.040487,0.000000,-0.000737,0.722505,0.000000,-0.000232,0.000000,0.000000,2.184772
780.0,0.000000,-0.017215,0.000000,-0.000861,0.722505,0.000000,-0.001134,0.000000,0.000843,2.184772
790.0,0.000000,-0.064425,0.000000,0.000000,0.722505,0.000000,-0.000970,0.000000,-0.000843,2.184772
800.0,0.000000,-0.053934,0.000000,0.000000,0.722505,0.000000,-0.000068,0.000000,0.001525,2.184772
810.0,0.000000,-0.006723,0.000000,0.000124,0.722505,0.000000,0.000670,0.000000,-0.001606,2.184772
820.0,0.000000,0.050978,0.000000,-0.000737,0.722505,0.000000,0.001161,0.000000,0.003211,2.184772
830.0,0.000000,0.080703,0.000000,0.000737,0.722505,0.000000,0.000424,0.000000,0.000081,2.184772
840.0,0.000000,0.024750,0.000000,-0.000737,0.722505,0.000000,-0.000478,0.000000,0.001525,2.184772
850.0,0.000000,-0.022460,0.000000,0.000861,0.722505,0.000000,-0.001215,0.000000,0.000000,2.184772
860.0,0.000000,-0.078413,0.000000,0.000000,0.722505,0.000000,-0.000724,0.000000,0.000682,2.184772
870.0,0.000000,-0.048688,0.000000,0.000985,0.722505,0.000000,0.000014,0.000000,-0.000843,2.184772
880.0,0.000000,0.009013,0.000000,-0.001109,0.722505,0.000000,0.000916,0.000000,0.000763,2.184772
890.0,0.000000,0.056224,0.000000,0.000000,0.722505,0.000000,0.001079,0.000000,0.000000,2.184772
900.0,0.000000,0.066715,0.000000,0.000000,0.722505,0.000000,0.000178,0.000000,0.001606,2.184772
910.0,0.000000,0.019505,0.000000,-0.000861,0.722505,0.000000,-0.000560,0.000000,-0.000763,2.184772
920.0,0.000000,-0.038197,0.000000,0.000248,0.722505,0.000000,-0.001297,0.000000,0.001606,2.184772
930.0,0.000000,-0.080162,0.000000,-0.000861,0.722505,0.000000,-0.000642,0.000000,0.001686,2.184772
940.0,0.000000,-0.032951,0.000000,0.000861,0.722505,0.000000,0.000260,0.000000,-0.000081,2.184772
950.0,0.000000,0.014259,0.000000,-0.000124,0.722505,0.000000,0.000998,0.000000,-0.000843,2.184772
960.0,0.000000,0.071960,0.000000,0.000861,0.722505,0.000000,0.000834,0.000000,-0.000763,2.184772
970.0,0.000000,0.061469,0.000000,0.000000,0.722505,0.000000,0.000096,0.000000,0.000081,2.184772
980.0,0.000000,0.003768,0.000000,0.000124,0.722505,0.000000,-0.000806,0.000000,0.001525,2.184772
990.0,0.000000,-0.043442,0.000000,0.000000,0.722505,0.000000,-0.001270,0.000000,0.000000,2.184772
1000.0,0.000000,-0.074916,0.000000,-0.000985,0.722505,0.000000,-0.000396,0.000000,0.000763,2.184772
1010.0,0.000000,-0.027706,0.000000,0.000000,0.722505,0.000000,0.000342,0.000000,0.000763,2.184772
1020.0,0.000000,0.029996,0.000000,-0.000124,0.722505,0.000000,0.001216,0.000000,-0.000843,2.184772
1030.0,0.000000,0.077206,0.000000,-0.000124,0.722505,0.000000,0.000752,0.000000,0.000000,2.184772
1040.0,0.000000,0.045732,0.000000,0.000000,0.722505,0.000000,-0.000150,0.000000,-0.001606,2.184772
1050.0,0.000000,-0.001478,0.000000,-0.000124,0.722505,0.000000,-0.000888,0.000000,-0.001606,2.184772
1060.0,0.000000,-0.059179,0.000000,-0.000737,0.722505,0.000000,-0.001052,0.000000,0.000763,2.184772
1070.0,0.000000,-0.069670,0.000000,0.000000,0.722505,0.000000,-0.000314,0.000000,-0.000843,2.184772
1080.0,0.000000,-0.011969,0.000000,0.000985,0.722505,0.000000,0.000588,0.000000,0.000763,2.184772
1090.0,0.000000,0.035241,0.000000,-0.000861,0.722505,0.000000,0.001243,0.000000,0.001686,2.184772
1100.0,0.000000,0.082452,0.000000,0.000124,0.722505,0.000000,0.000506,0.000000,0.000763,2.184772
1110.0,0.000000,0.040487,0.000000,-0.000613,0.722505,0.000000,-0.000232,0.000000,0.000000,2.184772
1120.0,0.000000,-0.017215,0.000000,0.000124,0.722505,0.000000,-0.001134,0.000000,0.000000,2.184772
1130.0,0.000000,-0.064425,0.000000,0.000000,0.722505,0.000000,-0.000970,0.000000,-0.001686,2.184772
1140.0,0.000000,-0.053934,0.000000,0.000124,0.722505,0.000000,-0.000068,0.000000,0.000000,2.184772
1150.0,0.000000,-0.006723,0.000000,0.000124,0.722505,0.000000,0.000670,0.000000,0.000000,2.184772
1160.0,0.000000,0.050978,0.000000,0.000737,0.722505,0.000000,0.001161,0.000000,0.000000,2.184772
1170.0,0.000000,0.080703,0.000000,-0.000861,0.722505,0.000000,0.000424,0.000000,-0.000081,2.184772
1180.0,0.000000,0.024750,0.000000,0.000000,0.722505,0.000000,-0.000478,0.000000,0.000682,2.184772
1190.0,0.000000,-0.022460,0.000000,0.000737,0.722505,0.000000,-0.001215,0.000000,-0.001606,2.184772
1200.0,0.000000,-0.078413,0.000000,0.000000,0.722505,0.000000,-0.000724,0.000000,0.000682,2.184772
1210.0,0.000000,-0.048688,0.000000,-0.000124,0.722505,0.000000,0.000014,0.000000,0.001767,2.184772
1220.0,0.000000,0.009013,0.000000,-0.000861,0.722505,0.000000,0.000916,0.000000,-0.001686,2.184772
1230.0,0.000000,0.056224,0.000000,0.000000,0.722505,0.000000,0.001079,0.000000,0.003131,2.184772
1240.0,0.000000,0.066715,0.000000,-0.000861,0.722505,0.000000,0.000178,0.000000,0.004135,2.184772
1250.0,0.000000,0.019505,0.000000,0.000000,0.722505,0.000000,-0.000560,0.000000,0.000843,2.184772
1260.0,0.000000,-0.038197,0.000000,-0.000124,0.722505,0.000000,-0.001297,0.000000,0.000763,2.184772
1270.0,0.000000,-0.080162,0.000000,0.000000,0.722505,0.000000,-0.000642,0.000000,-0.000843,2.184772
1280.0,0.000000,-0.032951,0.000000,0.000985,0.722505,0.000000,0.000260,0.000000,0.000763,2.184772
1290.0,0.000000,0.014259,0.000000,-0.000737,0.722505,0.000000,0.000998,0.000000,0.000000,2.184772
1300.0,0.000000,0.071960,0.000000,0.000000,0.722505,0.000000,0.000834,0.000000,0.000763,2.184772
1310.0,0.000000,0.061469,0.000000,0.000124,0.722505,0.000000,0.000096,0.000000,0.001686,2.184772
1320.0,0.000000,0.003768,0.000000,-0.000985,0.722505,0.000000,-0.000806,0.000000,0.000763,2.184772
1330.0,0.000000,-0.043442,0.000000,0.000124,0.722505,0.000000,-0.001270,0.000000,0.000000,2.184772
1340.0,0.000000,-0.074916,0.000000,-0.000124,0.722505,0.000000,-0.000396,0.000000,-0.000843,2.184772
1350.0,0.000000,-0.027706,0.000000,0.000124,0.722505,0.000000,0.000342,0.000000,-0.000843,2.184772
1360.0,0.000000,0.029996,0.000000,0.000000,0.722505,0.000000,0.001216,0.000000,-0.000843,2.184772
1370.0,0.000000,0.077206,0.000000,0.000985,0.722505,0.000000,0.000752,0.000000,0.000843,2.184772
1380.0,0.000000,0.045732,0.000000,0.000124,0.722505,0.000000,-0.000150,0.000000,-0.000081,2.184772
1390.0,0.000000,-0.001478,0.000000,0.000000,0.722505,0.000000,-0.000888,0.000000,0.001525,2.184772
1400.0,0.000000,-0.059179,0.000000,0.000000,0.722505,0.000000,-0.001052,0.000000,0.000000,2.184772
1410.0,0.000000,-0.069670,0.000000,-0.000124,0.722505,0.000000,-0.000314,0.000000,-0.001606,2.184772
1420.0,0.000000,-0.011969,0.000000,-0.000613,0.722505,0.000000,0.000588,0.000000,0.001606,2.184772
1430.0,0.000000,0.035241,0.000000,-0.000124,0.722505,0.000000,0.001243,0.000000,0.000000,2.184772
1440.0,0.000000,0.082452,0.000000,0.000000,0.722505,0.000000,0.000588,0.000000,-0.000843,2.184772
1450.0,0.000000,0.035241,0.000000,-0.000248,0.722505,0.000000,-0.000314,0.000000,0.000081,2.184772
1460.0,0.000000,-0.011969,0.000000,0.000124,0.722505,0.000000,-0.001052,0.000000,0.000000,2.184772
1470.0,0.000000,-0.069670,0.000000,0.000861,0.722505,0.000000,-0.000888,0.000000,0.000763,2.184772
1480.0,0.000000,-0.059179,0.000000,0.000000,0.722505,0.000000,-0.000150,0.000000,0.000000,2.184772
1490.0,0.000000,-0.001478,0.000000,0.000124,0.722505,0.000000,0.000752,0.000000,-0.000843,2.184772
1500.0,0.000000,0.045732,0.000000,0.000124,0.722505,0.000000,0.001216,0.000000,-0.000843,2.184772
1510.0,0.000000,0.077206,0.000000,-0.001109,0.722505,0.000000,0.000342,0.000000,0.000763,2.184772
1520.0,0.000000,0.029996,0.000000,0.000000,0.722505,0.000000,-0.000396,0.000000,0.000000,2.184772
1530.0,0.000000,-0.027706,0.000000,0.000861,0.722505,0.000000,-0.001270,0.000000,0.000000,2.184772
1540.0,0.000000,-0.074916,0.000000,0.000000,0.722505,0.000000,-0.000806,0.000000,-0.000763,2.184772
1550.0,0.000000,-0.043442,0.000000,0.000000,0.722505,0.000000,0.000096,0.000000,-0.000843,2.184772
1560.0,0.000000,0.003768,0.000000,0.000000,0.722505,0.000000,0.000834,0.000000,-0.000843,2.184772
1570.0,0.000000,0.061469,0.000000,0.000985,0.722505,0.000000,0.000998,0.000000,0.001525,2.184772
1580.0,0.000000,0.071960,0.000000,0.000861,0.722505,0.000000,0.000260,0.000000,0.000081,2.184772
1590.0,0.000000,0.014259,0.000000,0.000000,0.722505,0.000000,-0.000642,0.000000,0.000000,2.184772
1600.0,0.000000,-0.032951,0.000000,-0.001845,0.722505,0.000000,-0.001297,0.000000,-0.000763,2.184772
1610.0,0.000000,-0.080162,0.000000,-0.000124,0.722505,0.000000,-0.000560,0.000000,0.000763,2.184772
1620.0,0.000000,-0.038197,0.000000,0.000124,0.722505,0.000000,0.000178,0.000000,0.001525,2.184772
1630.0,0.000000,0.019505,0.000000,-0.000124,0.722505,0.000000,0.001079,0.000000,0.001606,2.184772
1640.0,0.000000,0.066715,0.000000,0.000000,0.722505,0.000000,0.000916,0.000000,-0.000843,2.184772
1650.0,0.000000,0.056224,0.000000,0.000000,0.722505,0.000000,0.000014,0.000000,-0.000081,2.184772
1660.0,0.000000,0.009013,0.000000,0.000861,0.722505,0.000000,-0.000724,0.000000,0.000843,2.184772
1670.0,0.000000,-0.048688,0.000000,0.000000,0.722505,0.000000,-0.001215,0.000000,0.004054,2.184772
1680.0,0.000000,-0.078413,0.000000,0.000124,0.722505,0.000000,-0.000478,0.000000,0.000000,2.184772
1690.0,0.000000,-0.022460,0.000000,0.000124,0.722505,0.000000,0.000424,0.000000,0.000763,2.184772
1700.0,0.000000,0.024750,0.000000,0.000000,0.722505,0.000000,0.001161,0.000000,-0.000843,2.184772
1710.0,0.000000,0.080703,0.000000,0.000000,0.722505,0.000000,0.000670,0.000000,0.000763,2.184772
1720.0,0.000000,0.050978,0.000000,0.000737,0.722505,0.000000,-0.000068,0.000000,0.000843,2.184772
1730.0,0.000000,-0.006723,0.000000,0.000861,0.722505,0.000000,-0.000970,0.000000,0.000763,2.184772
1740.0,0.000000,-0.053934,0.000000,0.000000,0.722505,0.000000,-0.001134,0.000000,-0.001606,2.184772
1750.0,0.000000,-0.064425,0.000000,0.000124,0.722505,0.000000,-0.000232,0.000000,-0.001686,2.184772
1760.0,0.000000,-0.017215,0.000000,0.000124,0.722505,0.000000,0.000506,0.000000,0.000000,2.184772
1770.0,0.000000,0.040487,0.000000,0.000124,0.722505,0.000000,0.001243,0.000000,0.000763,2.184772
1780.0,0.000000,0.082452,0.000000,0.000000,0.722505,0.000000,0.000588,0.000000,0.001444,2.184772
1790.0,0.000000,0.035241,0.000000,-0.000124,0.722505,0.000000,-0.000314,0.000000,0.000682,2.184772
1800.0,0.000000,-0.011969,0.000000,0.000124,0.722505,0.000000,-0.001052,0.000000,-0.000763,2.184772
1810.0,0.000000,-0.069670,0.000000,0.000000,0.722505,0.000000,-0.000888,0.000000,0.001606,2.184772
1820.0,0.000000,-0.059179,0.000000,0.000000,0.722505,0.000000,-0.000150,0.000000,0.000843,2.184772
1830.0,0.000000,-0.001478,0.000000,-0.000985,0.722505,0.000000,0.000752,0.000000,-0.000843,2.184772
1840.0,0.000000,0.045732,0.000000,-0.000124,0.722505,0.000000,0.001216,0.000000,-0.000763,2.184772
1850.0,0.000000,0.077206,0.000000,0.000000,0.722505,0.000000,0.000342,0.000000,0.001606,2.184772
1860.0,0.000000,0.029996,0.000000,0.000000,0.722505,0.000000,-0.000396,0.000000,0.000843,2.184772
1870.0,0.000000,-0.022460,0.000000,0.000985,0.722505,0.000000,-0.001215,0.000000,-0.001606,2.184772
1880.0,0.000000,-0.078413,0.000000,0.000985,0.722505,0.000000,-0.000724,0.000000,0.002288,2.184772
1890.0,0.000000,-0.048688,0.000000,0.000000,0.722505,0.000000,0.000014,0.000000,-0.000763,2.184772
1900.0,0.000000,0.009013,0.000000,-0.000248,0.722505,0.000000,0.000916,0.000000,0.000000,2.184772
1910.0,0.000000,0.056224,0.000000,-0.000124,0.722505,0.000000,0.001079,0.000000,-0.000763,2.184772
1920.0,0.000000,0.066715,0.000000,0.000000,0.722505,0.000000,0.000178,0.000000,0.000000,2.184772
1930.0,0.000000,0.019505,0.000000,0.000985,0.722505,0.000000,-0.000560,0.000000,-0.001606,2.184772
1940.0,0.000000,-0.038197,0.000000,0.000985,0.722505,0.000000,-0.001297,0.000000,0.001606,2.184772
1950.0,0.000000,-0.080162,0.000000,0.000000,0.722505,0.000000,-0.000642,0.000000,0.001606,2.184772
1960.0,0.000000,-0.032951,0.000000,0.001721,0.722505,0.000000,0.000260,0.000000,0.000843,2.184772
1970.0,0.000000,0.014259,0.000000,0.000000,0.722505,0.000000,0.000998,0.000000,0.000081,2.184772
1980.0,0.000000,0.071960,0.000000,0.000861,0.722505,0.000000,0.000834,0.000000,0.000763,2.184772
1990.0,0.000000,0.061469,0.000000,0.000124,0.722505,0.000000,0.000096,0.000000,-0.000843,2.184772
2000.0,0.000000,0.003768,0.000000,-0.000861,0.722505,0.000000,-0.000806,0.000000,0.001606,2.184772
2010.0,0.000000,-0.043442,0.000000,0.000124,0.722505,0.000000,-0.001270,0.000000,-0.001606,2.184772
2020.0,0.000000,-0.074916,0.000000,-0.000124,0.722505,0.000000,-0.000396,0.000000,0.000000,2.184772
2030.0,0.000000,-0.027706,0.000000,0.000124,0.722505,0.000000,0.000342,0.000000,0.000000,2.184772
2040.0,0.000000,0.029996,0.000000,0.000861,0.722505,0.000000,0.001216,0.000000,-0.000081,2.184772
2050.0,0.000000,0.077206,0.000000,0.000000,0.722505,0.000000,0.000752,0.000000,0.000000,2.184772
2060.0,0.000000,0.045732,0.000000,0.000000,0.722505,0.000000,-0.000150,0.000000,0.000000,2.184772
