t_ms,M1_speed_ref,M1_speed_fb,M1_iq_ref,M1_iq,M1_mech_angle,M2_speed_ref,M2_speed_fb,M2_iq_ref,M2_iq,M2_mech_angle
0.0,0.000000,-0.000670,0.000000,0.000000,3.742913,0.000000,0.000000,0.000000,0.000808,2.171733
10.0,0.000000,0.000231,0.000000,0.000610,3.742913,0.000000,0.000000,0.000000,-0.000804,2.171733
20.0,0.000000,0.000969,0.000000,-0.000610,3.742913,0.000000,0.000000,0.000000,0.000000,2.171733
30.0,0.000000,0.000969,0.000000,0.000000,3.742913,0.000000,0.000000,0.000000,-0.000804,2.171733
40.0,0.000000,0.000231,0.000000,-0.000914,3.742913,0.000000,0.000000,0.000000,0.000000,2.171733
50.0,0.000000,-0.000670,0.000000,-0.000304,3.742913,0.000000,0.000000,0.000000,-0.003223,2.171733
60.0,0.000000,-0.001244,0.000000,-0.000914,3.742913,0.000000,0.000000,0.000000,-0.000808,2.171733
70.0,0.000000,-0.000424,0.000000,0.000610,3.742913,0.000000,0.000000,0.000000,-0.000799,2.171733
80.0,0.000000,0.000313,0.000000,0.000000,3.742913,0.000000,0.000000,0.000000,0.000000,2.171733
90.0,0.000000,0.001215,0.000000,0.000000,3.742913,0.000000,0.000000,0.000000,-0.001607,2.171733
100.0,0.000000,0.000887,0.000000,0.000000,3.742913,0.000000,0.000000,0.000000,0.000000,2.171733
110.0,0.000000,-0.000014,0.000000,0.000306,3.742913,0.000000,0.000000,0.000000,-0.000804,2.171733
120.0,0.000000,-0.000752,0.000000,0.000610,3.742913,0.000000,0.000000,0.000000,0.000000,2.171733
130.0,0.000000,-0.001080,0.000000,0.001217,3.742913,0.000000,0.000000,0.000000,-0.000799,2.171733
140.0,0.000000,-0.000342,0.000000,0.000000,3.742913,0.000000,0.000000,0.000000,-0.000004,2.171733
150.0,0.000000,0.000559,0.000000,0.000000,3.742913,0.000000,0.000000,0.000000,0.000004,2.171733
160.0,0.000000,0.001270,0.000000,0.000914,3.742913,0.000000,0.000000,0.000000,-0.001616,2.171733
170.0,0.000000,0.000641,0.000000,0.000000,3.742913,0.000000,0.000000,0.000000,-0.000804,2.171733
180.0,0.000000,-0.000096,0.000000,0.000000,3.742913,0.000000,0.000000,0.000000,-0.000808,2.171733
190.0,0.000000,-0.000998,0.000000,0.000000,3.742913,0.000000,0.000000,0.000000,0.000004,2.171733
200.0,0.000000,-0.000998,0.000000,-0.000914,3.742913,0.000000,0.000000,0.000000,0.000000,2.171733
210.0,0.000000,-0.000096,0.000000,0.000000,3.742913,0.000000,0.000000,0.000000,-0.002411,2.171733
220.0,0.000000,0.000641,0.000000,-0.000304,3.742913,0.000000,0.000000,0.000000,0.001612,2.171733
230.0,0.000000,0.001270,0.000000,-0.001220,3.742913,0.000000,0.000000,0.000000,0.000000,2.171733
240.0,0.000000,0.000559,0.000000,0.000000,3.742913,0.000000,0.000000,0.000000,0.000000,2.171733
250.0,0.000000,-0.000342,0.000000,0.000306,3.742913,0.000000,0.000000,0.000000,0.000808,2.171733
260.0,0.000000,-0.001080,0.000000,0.000000,3.742913,0.000000,0.000000,0.000000,0.000000,2.171733
270.0,0.000000,-0.000752,0.000000,0.000304,3.742913,0.000000,0.000000,0.000000,0.000004,2.171733
280.0,0.000000,-0.000014,0.000000,0.000304,3.742913,0.000000,0.000000,0.000000,0.000000,2.171733
290.0,0.000000,0.000887,0.000000,0.000000,3.742913,0.000000,0.000000,0.000000,0.000000,2.171733
300.0,0.000000,0.001215,0.000000,-0.000610,3.742913,0.000000,0.000000,0.000000,0.002424,2.171733
310.0,0.000000,0.000395,0.000000,0.000306,3.742913,0.000000,0.000000,0.000000,0.001616,2.171733
320.0,0.000000,-0.000424,0.000000,0.000000,3.742913,0.000000,0.000000,0.000000,0.001612,2.171733
330.0,0.000000,-0.001244,0.000000,0.000304,3.742913,0.000000,0.000000,0.000000,0.000004,2.171733
340.0,0.000000,-0.000670,0.000000,0.000914,3.742913,0.000000,0.000000,0.000000,0.000804,2.171733
350.0,0.000000,0.000231,0.000000,-0.000914,3.742913,0.000000,0.000000,0.000000,0.001616,2.171733
360.0,0.000000,0.000969,0.000000,0.000000,3.742913,0.000000,0.000000,0.000000,0.002424,2.171733
370.0,0.000000,0.000969,0.000000,0.000914,3.742913,0.000000,0.000000,0.000000,-0.001612,2.171733
380.0,0.000000,0.000231,0.000000,-0.000610,3.742913,0.000000,0.000000,0.000000,0.001612,2.171733
390.0,0.000000,-0.000670,0.000000,-0.001220,3.742913,0.000000,0.000000,0.000000,-0.000804,2.171733
400.0,0.000000,-0.001244,0.000000,-0.000610,3.742913,0.000000,0.000000,0.000000,0.000000,2.171733
410.0,0.000000,-0.000424,0.000000,0.000000,3.742913,0.000000,0.000000,0.000000,0.000004,2.171733
420.0,0.000000,0.000313,0.000000,0.000914,3.742913,0.000000,0.000000,0.000000,0.000804,2.171733
430.0,0.000000,0.001215,0.000000,0.000000,3.742913,0.000000,0.000000,0.000000,0.000004,2.171733
440.0,0.000000,0.000887,0.000000,0.000000,3.742913,0.000000,0.000000,0.000000,-0.000804,2.171733
450.0,0.000000,-0.000014,0.000000,-0.000610,3.742913,0.000000,0.000000,0.000000,0.000000,2.171733
460.0,0.000000,-0.000752,0.000000,0.000000,3.742913,0.000000,0.000000,0.000000,0.000799,2.171733
470.0,0.000000,-0.001080,0.000000,-0.000304,3.742913,0.000000,0.000000,0.000000,0.000812,2.171733
480.0,0.000000,-0.000342,0.000000,0.000000,3.742913,0.000000,0.000000,0.000000,0.000000,2.171733
490.0,0.000000,0.000559,0.000000,-0.000610,3.742913,0.000000,0.000000,0.000000,0.000808,2.171733
500.0,0.000000,0.001270,0.000000,0.000000,3.742913,0.000000,0.000000,0.000000,0.000808,2.171733
510.0,0.000000,0.000641,0.000000,0.000610,3.742913,0.000000,0.000000,0.000000,0.000808,2.171733
520.0,0.000000,-0.000096,0.000000,0.000304,3.742913,0.000000,0.000000,0.000000,0.000808,2.171733
530.0,0.000000,-0.000998,0.000000,-0.000304,3.742913,0.000000,0.000000,0.000000,0.000808,2.171733
540.0,0.000000,-0.000998,0.000000,0.000304,3.742913,0.000000,0.000000,0.000000,0.000000,2.171733
550.0,0.000000,-0.000096,0.000000,-0.000304,3.742913,0.000000,0.000000,0.000000,0.000808,2.171733
560.0,0.000000,0.000641,0.000000,0.001220,3.742913,0.000000,0.000000,0.000000,0.000000,2.171733
570.0,0.000000,0.001270,0.000000,0.000304,3.742913,0.000000,0.000000,0.000000,-0.000799,2.171733
580.0,0.000000,0.000559,0.000000,-0.000304,3.742913,0.000000,0.000000,0.000000,0.000000,2.171733
590.0,0.000000,-0.000342,0.000000,0.000000,3.742913,0.000000,0.000000,0.000000,0.001616,2.171733
600.0,0.000000,-0.001080,0.000000,-0.001220,3.742913,0.000000,0.000000,0.000000,0.001607,2.171733
610.0,0.000000,-0.000752,0.000000,-0.000607,3.742913,0.000000,0.000000,0.000000,0.000808,2.171733
620.0,0.000000,-0.000014,0.000000,-0.000610,3.742913,0.000000,0.000000,0.000000,-0.000004,2.171733
630.0,0.000000,0.000887,0.000000,-0.000304,3.742913,0.000000,0.000000,0.000000,0.003219,2.171733
640.0,0.000000,0.001215,0.000000,0.000610,3.742913,0.000000,0.000000,0.000000,0.000000,2.171733
650.0,0.000000,0.000313,0.000000,0.000000,3.742913,0.000000,0.000000,0.000000,-0.000804,2.171733
660.0,0.000000,-0.000424,0.000000,0.000000,3.742913,0.000000,0.000000,0.000000,0.000004,2.171733
670.0,0.000000,-0.001244,0.000000,-0.000610,3.742913,0.000000,0.000000,0.000000,0.000808,2.171733
680.0,0.000000,-0.000670,0.000000,-0.000610,3.742913,0.000000,0.000000,0.000000,-0.000004,2.171733
690.0,0.000000,0.000231,0.000000,0.000000,3.742913,0.000000,0.000000,0.000000,0.002424,2.171733
700.0,0.000000,0.000969,0.000000,0.000000,3.742913,0.000000,0.000000,0.000000,-0.000808,2.171733
710.0,0.000000,0.000969,0.000000,-0.000304,3.742913,0.000000,0.000000,0.000000,0.000808,2.171733
720.0,0.000000,0.000231,0.000000,0.000304,3.742913,0.000000,0.000000,0.000000,0.000000,2.171733
730.0,0.000000,-0.000588,0.000000,0.000304,3.742913,0.000000,0.000000,0.000000,-0.000804,2.171733
740.0,0.000000,-0.001217,0.000000,0.000000,3.742913,0.000000,0.000000,0.000000,-0.000804,2.171733
750.0,0.000000,-0.000506,0.000000,0.000304,3.742913,0.000000,0.000000,0.000000,0.000000,2.171733
760.0,0.000000,0.000395,0.000000,-0.000304,3.742913,0.000000,0.000000,0.000000,0.000004,2.171733
770.0,0.000000,0.001133,0.000000,-0.000304,3.742913,0.000000,0.000000,0.000000,0.002411,2.171733
780.0,0.000000,0.000805,0.000000,-0.000610,3.742913,0.000000,0.000000,0.000000,0.000004,2.171733
790.0,0.000000,0.000068,0.000000,0.000304,3.742913,0.000000,0.000000,0.000000,0.000000,2.171733
800.0,0.000000,-0.000834,0.000000,-0.000304,3.742913,0.000000,0.000000,0.000000,0.000808,2.171733
810.0,0.000000,-0.001162,0.000000,-0.000610,3.742913,0.000000,0.000000,0.000000,0.000804,2.171733
820.0,0.000000,-0.000260,0.000000,-0.000304,3.742913,0.000000,0.000000,0.000000,0.000000,2.171733
830.0,0.000000,0.000477,0.000000,0.000610,3.742913,0.000000,0.000000,0.000000,0.000804,2.171733
840.0,0.000000,0.001297,0.000000,0.000000,3.742913,0.000000,0.000000,0.000000,-0.001607,2.171733
