t_ms,M1_speed_ref,M1_speed_fb,M1_iq_ref,M1_iq,M1_mech_angle,M2_speed_ref,M2_speed_fb,M2_iq_ref,M2_iq,M2_mech_angle
0.0,0.000000,0.000402,0.000000,-0.001141,3.301894,0.000000,-0.000663,0.000000,0.000804,2.172500
10.0,0.000000,-0.000335,0.000000,0.000000,3.301894,0.000000,-0.001237,0.000000,0.000806,2.172500
20.0,0.000000,-0.001209,0.000000,0.000351,3.301894,0.000000,-0.000418,0.000000,0.000000,2.172500
30.0,0.000000,-0.000745,0.000000,-0.000220,3.301894,0.000000,0.000320,0.000000,0.000001,2.172500
40.0,0.000000,0.000157,0.000000,0.000000,3.301894,0.000000,0.001194,0.000000,0.000805,2.172500
50.0,0.000000,0.000894,0.000000,-0.000571,3.301894,0.000000,0.000730,0.000000,0.000000,2.172500
60.0,0.000000,0.000894,0.000000,-0.000571,3.301894,0.000000,-0.000172,0.000000,-0.000807,2.172500
70.0,0.000000,0.000157,0.000000,0.000000,3.301894,0.000000,-0.000909,0.000000,0.000000,2.172500
80.0,0.000000,-0.000745,0.000000,0.000000,3.301894,0.000000,-0.000909,0.000000,0.001612,2.172500
90.0,0.000000,-0.001209,0.000000,0.000571,3.301894,0.000000,-0.000172,0.000000,-0.000806,2.172500
100.0,0.000000,-0.000335,0.000000,-0.000922,3.301894,0.000000,0.000730,0.000000,-0.000806,2.172500
110.0,0.000000,0.000402,0.000000,-0.000351,3.301894,0.000000,0.001194,0.000000,0.000000,2.172500
120.0,0.000000,0.001222,0.000000,0.000000,3.301894,0.000000,0.000320,0.000000,0.000806,2.172500
130.0,0.000000,0.000648,0.000000,0.000000,3.301894,0.000000,-0.000418,0.000000,0.000806,2.172500
140.0,0.000000,-0.000253,0.000000,0.000000,3.301894,0.000000,-0.001237,0.000000,0.000805,2.172500
150.0,0.000000,-0.000991,0.000000,-0.000571,3.301894,0.000000,-0.000663,0.000000,0.000000,2.172500
160.0,0.000000,-0.000827,0.000000,0.001712,3.301894,0.000000,0.000238,0.000000,-0.000807,2.172500
170.0,0.000000,-0.000089,0.000000,-0.000922,3.301894,0.000000,0.000976,0.000000,-0.000805,2.172500
180.0,0.000000,0.000812,0.000000,0.001712,3.301894,0.000000,0.000812,0.000000,0.003224,2.172500
190.0,0.000000,0.001140,0.000000,0.000000,3.301894,0.000000,0.000074,0.000000,0.000000,2.172500
200.0,0.000000,0.000239,0.000000,0.000000,3.301894,0.000000,-0.000827,0.000000,0.000000,2.172500
210.0,0.000000,-0.000499,0.000000,0.000000,3.301894,0.000000,-0.001155,0.000000,0.000000,2.172500
220.0,0.000000,-0.001237,0.000000,0.000351,3.301894,0.000000,-0.000254,0.000000,0.000000,2.172500
230.0,0.000000,-0.000581,0.000000,0.000571,3.301894,0.000000,0.000484,0.000000,-0.001612,2.172500
240.0,0.000000,0.000321,0.000000,0.000000,3.301894,0.000000,0.001222,0.000000,0.000000,2.172500
250.0,0.000000,0.001058,0.000000,0.000000,3.301894,0.000000,0.000566,0.000000,0.000806,2.172500
260.0,0.000000,0.000730,0.000000,0.000000,3.301894,0.000000,-0.000336,0.000000,-0.000806,2.172500
270.0,0.000000,-0.000007,0.000000,0.000000,3.301894,0.000000,-0.001073,0.000000,0.000001,2.172500
280.0,0.000000,-0.000909,0.000000,-0.000571,3.301894,0.000000,-0.000745,0.000000,0.000000,2.172500
290.0,0.000000,-0.001073,0.000000,-0.000571,3.301894,0.000000,-0.000008,0.000000,-0.000805,2.172500
300.0,0.000000,-0.000171,0.000000,0.000000,3.301894,0.000000,0.000894,0.000000,0.001612,2.172500
310.0,0.000000,0.000566,0.000000,0.000571,3.301894,0.000000,0.001058,0.000000,-0.000806,2.172500
320.0,0.000000,0.001195,0.000000,-0.000220,3.301894,0.000000,0.000156,0.000000,-0.000806,2.172500
330.0,0.000000,0.000484,0.000000,0.000000,3.301894,0.000000,-0.000581,0.000000,0.000805,2.172500
340.0,0.000000,-0.000417,0.000000,0.000351,3.301894,0.000000,-0.001210,0.000000,0.000805,2.172500
350.0,0.000000,-0.001155,0.000000,0.000000,3.301894,0.000000,-0.000499,0.000000,0.000000,2.172500
360.0,0.000000,-0.000663,0.000000,-0.000571,3.301894,0.000000,0.000402,0.000000,0.001612,2.172500
370.0,0.000000,0.000075,0.000000,0.000000,3.301894,0.000000,0.001140,0.000000,0.000000,2.172500
380.0,0.000000,0.000976,0.000000,-0.000571,3.301894,0.000000,0.000648,0.000000,0.000805,2.172500
390.0,0.000000,0.000976,0.000000,-0.000351,3.301894,0.000000,-0.000090,0.000000,0.000000,2.172500
400.0,0.000000,0.000075,0.000000,0.000351,3.301894,0.000000,-0.000991,0.000000,0.000805,2.172500
410.0,0.000000,-0.000663,0.000000,-0.000220,3.301894,0.000000,-0.000991,0.000000,0.000805,2.172500
420.0,0.000000,-0.001155,0.000000,0.000571,3.301894,0.000000,-0.000090,0.000000,-0.001612,2.172500
430.0,0.000000,-0.000417,0.000000,0.000351,3.301894,0.000000,0.000648,0.000000,0.000000,2.172500
440.0,0.000000,0.000484,0.000000,0.000000,3.301894,0.000000,0.001140,0.000000,-0.000001,2.172500
450.0,0.000000,0.001195,0.000000,-0.000351,3.301894,0.000000,0.000402,0.000000,0.000000,2.172500
460.0,0.000000,0.000566,0.000000,0.000571,3.301894,0.000000,-0.000499,0.000000,0.000000,2.172500
470.0,0.000000,-0.000171,0.000000,-0.000571,3.301894,0.000000,-0.001210,0.000000,0.000001,2.172500
480.0,0.000000,-0.001073,0.000000,0.000351,3.301894,0.000000,-0.000581,0.000000,0.000806,2.172500
490.0,0.000000,-0.000909,0.000000,-0.000351,3.301894,0.000000,0.000156,0.000000,0.001612,2.172500
500.0,0.000000,-0.000007,0.000000,0.000351,3.301894,0.000000,0.001058,0.000000,-0.000001,2.172500
510.0,0.000000,0.000730,0.000000,0.000571,3.301894,0.000000,0.000894,0.000000,0.000806,2.172500
520.0,0.000000,0.001058,0.000000,-0.000220,3.301894,0.000000,-0.000008,0.000000,-0.000806,2.172500
530.0,0.000000,0.000321,0.000000,-0.000220,3.301894,0.000000,-0.000745,0.000000,0.000805,2.172500
540.0,0.000000,-0.000581,0.000000,-0.000922,3.301894,0.000000,-0.001073,0.000000,0.001611,2.172500
550.0,0.000000,-0.001237,0.000000,0.000000,3.301894,0.000000,-0.000336,0.000000,0.000805,2.172500
560.0,0.000000,-0.000499,0.000000,0.000000,3.301894,0.000000,0.000566,0.000000,-0.002417,2.172500
570.0,0.000000,0.000239,0.000000,0.000000,3.301894,0.000000,0.001222,0.000000,0.000806,2.172500
580.0,0.000000,0.001140,0.000000,-0.001493,3.301894,0.000000,0.000484,0.000000,0.003223,2.172500
590.0,0.000000,0.000812,0.000000,0.000571,3.301894,0.000000,-0.000254,0.000000,0.000806,2.172500
600.0,0.000000,-0.000089,0.000000,0.000000,3.301894,0.000000,-0.001155,0.000000,0.001612,2.172500
610.0,0.000000,-0.000827,0.000000,0.000351,3.301894,0.000000,-0.000827,0.000000,-0.000806,2.172500
620.0,0.000000,-0.000991,0.000000,0.000000,3.301894,0.000000,0.000074,0.000000,-0.001612,2.172500
630.0,0.000000,-0.000253,0.000000,-0.000351,3.301894,0.000000,0.000812,0.000000,-0.000806,2.172500
640.0,0.000000,0.000648,0.000000,0.000220,3.301894,0.000000,0.000976,0.000000,0.000000,2.172500
650.0,0.000000,0.001222,0.000000,0.000000,3.301894,0.000000,0.000238,0.000000,0.000000,2.172500
660.0,0.000000,0.000402,0.000000,-0.000702,3.301894,0.000000,-0.000663,0.000000,0.000000,2.172500
670.0,0.000000,-0.000335,0.000000,0.000000,3.301894,0.000000,-0.001237,0.000000,-0.000806,2.172500
680.0,0.000000,-0.001209,0.000000,0.000000,3.301894,0.000000,-0.000418,0.000000,-0.000806,2.172500
690.0,0.000000,-0.000745,0.000000,0.000000,3.301894,0.000000,0.000320,0.000000,0.000000,2.172500
700.0,0.000000,0.000157,0.000000,-0.000351,3.301894,0.000000,0.001194,0.000000,0.000805,2.172500
710.0,0.000000,0.000894,0.000000,0.001712,3.301894,0.000000,0.000730,0.000000,0.000000,2.172500
720.0,0.000000,0.000894,0.000000,-0.000220,3.301894,0.000000,-0.000172,0.000000,-0.000001,2.172500
730.0,0.000000,0.000157,0.000000,0.000000,3.301894,0.000000,-0.000909,0.000000,-0.001612,2.172500
740.0,0.000000,-0.000745,0.000000,0.000571,3.301894,0.000000,-0.000909,0.000000,0.000000,2.172500
750.0,0.000000,-0.001209,0.000000,-0.000571,3.301894,0.000000,-0.000172,0.000000,0.000000,2.172500
760.0,0.000000,-0.000335,0.000000,0.000571,3.301894,0.000000,0.000730,0.000000,0.000000,2.172500
770.0,0.000000,0.000402,0.000000,0.000571,3.301894,0.000000,0.001194,0.000000,0.000000,2.172500
780.0,0.000000,0.001222,0.000000,0.000351,3.301894,0.000000,0.000320,0.000000,-0.000806,2.172500
790.0,0.000000,0.000648,0.000000,0.000000,3.301894,0.000000,-0.000418,0.000000,-0.000805,2.172500
800.0,0.000000,-0.000253,0.000000,-0.000351,3.301894,0.000000,-0.001237,0.000000,0.000805,2.172500
810.0,0.000000,-0.000991,0.000000,-0.000351,3.301894,0.000000,-0.000663,0.000000,0.000000,2.172500
820.0,0.000000,-0.000827,0.000000,0.001493,3.301894,0.000000,0.000238,0.000000,0.000806,2.172500
830.0,0.000000,-0.000089,0.000000,0.000000,3.301894,0.000000,0.000976,0.000000,-0.001612,2.172500
840.0,0.000000,0.000812,0.000000,0.000220,3.301894,0.000000,0.000812,0.000000,0.000805,2.172500
850.0,0.000000,0.001140,0.000000,0.000000,3.301894,0.000000,0.000074,0.000000,-0.000805,2.172500
860.0,0.000000,0.000239,0.000000,-0.000220,3.301894,0.000000,-0.000827,0.000000,-0.000806,2.172500
870.0,0.000000,-0.000499,0.000000,0.000000,3.301894,0.000000,-0.001155,0.000000,-0.000805,2.172500
880.0,0.000000,-0.001237,0.000000,0.000000,3.301894,0.000000,-0.000254,0.000000,-0.000001,2.172500
890.0,0.000000,-0.000581,0.000000,0.000000,3.301894,0.000000,0.000484,0.000000,0.000806,2.172500
900.0,0.000000,0.000321,0.000000,0.000000,3.301894,0.000000,0.001222,0.000000,0.001610,2.172500
910.0,0.000000,0.001058,0.000000,0.000000,3.301894,0.000000,0.000566,0.000000,0.003223,2.172500
920.0,0.000000,0.000730,0.000000,0.000000,3.301894,0.000000,-0.000336,0.000000,0.003223,2.172500
930.0,0.000000,-0.000007,0.000000,0.000220,3.301894,0.000000,-0.001073,0.000000,-0.000805,2.172500
940.0,0.000000,-0.000909,0.000000,-0.000351,3.301894,0.000000,-0.000745,0.000000,0.000805,2.172500
950.0,0.000000,-0.001073,0.000000,0.000571,3.301894,0.000000,-0.000008,0.000000,-0.001612,2.172500
960.0,0.000000,-0.000171,0.000000,0.000571,3.301894,0.000000,0.000894,0.000000,0.001612,2.172500
970.0,0.000000,0.000566,0.000000,-0.000571,3.301894,0.000000,0.001058,0.000000,0.002416,2.172500
980.0,0.000000,0.001195,0.000000,0.000000,3.301894,0.000000,0.000156,0.000000,0.000000,2.172500
990.0,0.000000,0.000484,0.000000,-0.001053,3.301894,0.000000,-0.000581,0.000000,0.000806,2.172500
1000.0,0.000000,-0.000417,0.000000,0.000000,3.301894,0.000000,-0.001210,0.000000,0.000805,2.172500
1010.0,0.000000,-0.001155,0.000000,0.000000,3.301894,0.000000,-0.000499,0.000000,0.000000,2.172500
1020.0,0.000000,-0.000663,0.000000,-0.000351,3.301894,0.000000,0.000402,0.000000,-0.000806,2.172500
