t_ms,tilt_angle,gyro_rate,balance_out,spd_fb_L,spd_fb_R,iq_L,iq_R,accel_X,accel_Y,accel_Z
1068.6,89.278984,70.862099,0.000000,-0.004252,-0.033424,-0.000000,-0.000000,0.001953,0.988281,0.096191
1073.7,89.369331,70.344208,0.000000,-0.003821,-0.012385,-0.000650,-0.000000,-0.011719,0.999023,0.125000
1078.7,89.468979,69.734337,0.000000,-0.006200,-0.016892,-0.000650,-0.000000,-0.012695,0.998535,0.126465
1083.7,89.547333,69.455940,0.000000,0.023813,0.001265,-0.000000,0.000863,-0.004883,0.989258,0.106445
1088.7,89.632614,69.022507,0.000000,0.016436,0.031467,0.000902,-0.000000,-0.010254,1.000977,0.124512
1093.7,89.704758,68.695412,0.000000,-0.000014,0.021934,-0.000000,-0.000000,-0.019531,0.996582,0.138184
1098.7,89.774773,68.336975,0.000000,-0.018272,0.013066,0.000252,-0.000000,-0.020508,0.990723,0.135742
1103.7,89.817879,68.081810,0.000000,-0.013755,-0.002586,-0.000650,-0.000000,-0.008301,1.000977,0.155762
1108.7,89.907845,67.412170,0.000000,-0.010274,-0.030522,-0.000902,-0.000000,-0.011230,0.987305,0.110840
1113.7,89.956367,67.177185,0.000000,0.021506,-0.015308,0.000650,-0.000000,-0.002441,0.992188,0.141113
1118.7,90.049950,66.808640,0.000000,0.039569,-0.011550,-0.000000,-0.000000,-0.001953,0.990234,0.103027
1123.7,90.110756,66.313187,0.000000,0.018835,0.010117,-0.000000,-0.000000,-0.012207,1.007812,0.141602
1128.7,90.144455,66.332642,0.000000,-0.023170,0.032091,-0.000000,-0.000000,-0.012695,0.994629,0.150879
1133.7,90.168098,65.746544,0.000000,-0.032262,0.017112,-0.000000,-0.000000,-0.020996,0.990234,0.154297
1138.7,90.206429,65.442902,0.000000,0.004467,0.002476,0.000650,-0.000000,-0.021973,0.989746,0.134277
1143.7,90.240547,64.731491,0.000000,-0.001970,-0.009906,0.000902,0.000863,-0.020508,1.007324,0.159668
1148.7,90.267860,64.508499,0.000000,0.002683,0.001158,0.000650,-0.000000,-0.006836,1.001465,0.138184
1153.7,90.310020,64.187149,0.000000,0.001454,-0.009308,-0.000000,-0.000863,-0.008301,1.014160,0.139160
1158.7,90.362198,63.416645,0.000000,-0.012209,-0.021087,-0.000000,-0.000863,-0.019531,0.999512,0.109863
1163.7,90.403786,63.091736,0.000000,0.003920,-0.049142,-0.000000,-0.000863,-0.005371,0.969727,0.083008
1168.7,90.435020,62.861942,0.000000,0.009990,-0.006529,-0.000000,-0.000000,-0.003418,0.992188,0.116699
1173.6,90.457199,62.569382,0.000000,-0.006564,0.001029,-0.000000,-0.001596,-0.017090,0.989746,0.114746
1178.7,90.474319,62.090263,0.000000,0.001208,0.006844,0.001552,-0.000000,-0.005859,1.005371,0.131836
1183.7,90.486565,61.728844,0.000000,0.010530,0.011500,-0.000000,-0.000000,-0.012207,1.018066,0.146973
1188.7,90.531708,61.529579,0.000000,0.002921,0.014088,0.000650,-0.000000,-0.001465,0.992188,0.104004
1193.7,90.546860,61.306694,0.000000,0.009403,0.011173,0.000650,-0.000000,-0.020020,1.006348,0.158691
1198.7,90.564270,60.624065,0.000000,0.008564,0.021821,-0.000000,-0.000000,-0.012207,0.987305,0.086426
1203.7,90.575523,60.424297,0.000000,-0.017399,0.024162,-0.000000,-0.000000,-0.026855,1.016113,0.162109
1208.7,90.557373,59.805653,0.000000,-0.010736,-0.002940,-0.000000,-0.000863,-0.022461,1.019531,0.173340
1213.7,90.566292,59.417858,0.000000,0.013387,0.002549,-0.000000,-0.000000,-0.008789,0.969727,0.106445
1218.7,90.554657,58.897419,0.000000,-0.015152,-0.015924,-0.000902,-0.001467,-0.009277,0.999512,0.152832
1223.7,90.551407,58.497578,0.000000,-0.021609,-0.021285,-0.000000,-0.000000,-0.014160,1.000977,0.169922
1228.7,90.537964,58.094913,0.000000,-0.002225,-0.011226,-0.000000,-0.000000,-0.015625,0.998535,0.142090
1233.7,90.525246,57.520920,0.000000,0.002947,0.018397,-0.000000,-0.000000,-0.022461,1.007324,0.137695
1238.7,90.496368,57.178925,0.000000,0.000425,0.019349,0.000650,-0.000000,-0.019531,0.996582,0.135742
1243.7,90.474876,56.880939,0.000000,0.001530,-0.003171,-0.000000,0.000863,-0.004883,0.999023,0.133301
1248.7,90.486366,56.600597,0.000000,-0.014492,-0.027724,-0.000650,0.000863,0.000977,0.979492,0.115723
1253.7,90.508911,56.016750,0.000000,-0.005732,-0.014254,0.000650,0.000733,-0.007812,1.008789,0.125000
1258.7,90.513588,55.914879,0.000000,0.014608,0.004298,-0.000000,-0.000000,-0.010742,0.986328,0.112793
1263.7,90.501053,55.280819,0.000000,0.026747,-0.004444,0.001552,0.000733,-0.007812,1.005371,0.122070
1268.7,90.458557,54.608345,0.000000,0.033028,0.014867,-0.000000,0.000733,-0.006836,1.013184,0.141602
1273.7,90.458153,54.187141,0.000000,-0.000112,0.006796,-0.000000,0.000129,-0.005371,0.988281,0.112793
1278.7,90.428062,53.843292,0.000000,-0.029478,0.005141,-0.000000,-0.000000,-0.018066,1.007324,0.151855
1283.7,90.394836,53.558357,0.000000,-0.027186,0.030798,-0.000650,0.000863,-0.019531,1.001465,0.128418
1288.7,90.356438,53.436539,0.000000,-0.014188,0.020172,-0.000000,-0.000000,-0.006836,0.990234,0.137695
1293.7,90.319962,52.984989,0.000000,0.029264,-0.011440,0.000650,-0.000863,-0.016602,1.009277,0.146973
1298.7,90.282814,52.504810,0.000000,0.033729,-0.006760,-0.000000,-0.000000,-0.015137,0.989746,0.125977
1303.7,90.255287,51.751198,0.000000,-0.008646,-0.030350,-0.000000,-0.000733,-0.009766,1.005371,0.149902
1308.7,90.210548,51.540546,0.000000,-0.010827,-0.006918,-0.000000,0.001596,-0.009766,0.995117,0.125488
1313.7,90.176231,51.454525,0.000000,-0.012907,0.028941,-0.000000,0.000733,-0.019043,1.006348,0.127441
1318.7,90.161934,50.993275,0.000000,0.008847,0.012087,-0.000000,-0.000000,-0.016113,1.002441,0.104492
1323.7,90.122627,50.561878,0.000000,-0.001120,-0.003891,-0.000000,-0.000000,-0.014160,0.995605,0.132812
1328.6,90.079262,50.150349,0.000000,-0.010893,-0.010536,-0.000000,-0.000000,-0.018066,1.005371,0.151367
1333.7,90.040871,49.473644,0.000000,0.000376,-0.021468,-0.000000,0.000863,-0.014160,0.993652,0.141602
1338.7,89.978424,48.958336,0.000000,0.020132,0.020532,-0.000000,-0.000000,-0.004395,0.989258,0.152344
1343.7,89.941101,48.761940,0.000000,0.001660,0.019251,-0.000000,-0.000733,-0.014160,0.996582,0.133789
1348.7,89.912910,48.481583,0.000000,0.005011,-0.013036,-0.000650,-0.000733,-0.026855,0.994141,0.147949
1353.7,89.902855,48.182774,0.000000,-0.016189,-0.017869,-0.000000,-0.000000,-0.005371,1.004883,0.133301
1358.7,89.869858,48.137535,0.000000,-0.022201,-0.022125,-0.000000,-0.000863,-0.014160,0.994141,0.127930
1363.7,89.830048,47.260742,0.000000,0.026574,0.022846,0.000650,-0.000863,-0.005371,1.009277,0.146484
1368.7,89.769882,46.992668,0.000000,0.011527,0.040453,-0.000000,0.000863,-0.012207,0.985352,0.151367
1373.6,89.735809,46.694359,0.000000,0.026305,-0.011147,0.001552,-0.001596,-0.020020,1.004883,0.120117
1378.7,89.708321,46.185833,0.000000,0.023083,-0.010484,-0.000000,0.000863,-0.008789,1.002930,0.135742
1383.7,89.675255,46.015636,0.000000,-0.012817,0.013661,-0.000000,-0.000000,-0.014160,0.989746,0.113770
1388.7,89.611725,45.852715,0.000000,-0.036354,0.008463,-0.000000,-0.000863,-0.010254,0.978027,0.115234
1393.7,89.582306,45.165775,0.000000,-0.024279,-0.011402,-0.000000,0.000863,-0.012207,1.008789,0.155762
1399.6,89.544540,44.799133,0.000000,-0.013593,0.000596,-0.000000,-0.000000,-0.008789,0.988281,0.122070
1403.7,89.517990,44.236130,0.000000,0.002987,-0.033250,0.000650,-0.001467,-0.014648,0.998047,0.125977
1408.7,89.485466,44.247200,0.000000,0.002970,-0.027617,-0.000000,-0.000000,-0.011719,0.994141,0.148438
1413.6,89.431076,43.779800,0.000000,-0.006796,0.000738,-0.000000,-0.001467,-0.014160,1.003418,0.149902
1418.7,89.395004,43.523685,0.000000,0.012177,0.015011,-0.000902,0.001596,-0.017090,0.994141,0.142090
1423.7,89.339645,42.953548,0.000000,0.014417,0.021708,-0.000000,-0.000000,-0.005371,0.990234,0.129883
1428.6,89.290268,42.355648,0.000000,-0.002890,0.017318,-0.000000,-0.000000,-0.017578,0.995605,0.136719
1433.7,89.231934,42.465786,0.000000,0.000502,0.001634,0.000902,-0.000000,-0.014160,0.999512,0.139160
1438.6,89.178101,41.958549,0.000000,0.022058,0.004308,-0.000000,0.000863,-0.018555,1.004395,0.145508
1443.7,89.144325,41.656586,0.000000,0.018767,0.010913,-0.000000,0.000863,-0.002441,0.984863,0.109375
1448.6,89.091431,41.102280,0.000000,0.007141,-0.003201,-0.000000,-0.000000,-0.016113,0.992676,0.138184
1453.6,89.051888,40.911861,0.000000,-0.016520,0.000467,-0.000000,-0.000000,-0.014160,1.003906,0.139160
1458.7,89.006401,40.120335,0.000000,-0.023619,-0.008640,-0.000000,-0.000000,-0.011230,1.008301,0.118164
1463.6,88.966927,40.132175,0.000000,-0.022134,-0.005231,-0.000902,0.000863,-0.007324,1.000488,0.142090
1468.6,88.938156,39.978786,0.000000,-0.020149,-0.030490,-0.000000,-0.000863,-0.013184,0.981445,0.096680
1473.6,88.907768,39.810276,0.000000,-0.016724,-0.022071,-0.000650,-0.000000,-0.005371,0.986816,0.127441
1478.7,88.875168,39.144341,0.000000,0.006698,-0.007642,-0.000000,-0.000000,-0.007324,0.993652,0.161133
1483.7,88.816231,38.635460,0.000000,0.021536,0.009250,-0.000000,-0.001596,-0.007324,1.010254,0.159668
1488.7,88.769226,38.588394,0.000000,0.009945,0.023745,0.000650,-0.000000,-0.018066,0.987793,0.145508
1493.7,88.700294,38.017612,0.000000,0.003099,0.024355,-0.000000,-0.000000,-0.018066,1.009766,0.145020
1498.7,88.656158,37.589897,0.000000,-0.007623,0.003850,-0.000252,0.000863,-0.005371,0.981445,0.114258
1503.6,88.637741,37.642384,0.000000,0.005452,-0.019476,-0.000650,0.000863,-0.005859,1.003418,0.127441
1508.7,88.594727,37.105392,0.000000,-0.003378,-0.011365,-0.001300,-0.000000,-0.012695,0.991211,0.104004
1514.6,88.559502,36.756657,0.000000,-0.018288,0.010442,-0.000000,-0.000000,-0.006836,0.996094,0.135254
1518.6,88.517494,36.736187,0.000000,0.007927,-0.001155,-0.000000,-0.000000,-0.012695,1.004395,0.155762
1523.7,88.474030,36.396095,0.000000,0.009104,-0.001362,-0.001552,-0.000863,-0.009766,0.984375,0.122070
1528.7,88.448418,36.173687,0.000000,0.011366,0.002611,-0.000000,-0.000000,-0.015137,1.005371,0.120605
1533.7,88.387611,35.828735,0.000000,0.005168,0.017205,-0.000252,-0.000000,-0.019043,0.997559,0.140625
1538.6,88.330849,35.384445,0.000000,0.001071,0.001452,0.000902,-0.000733,-0.018066,0.993164,0.150391
1543.7,88.300766,35.124737,0.000000,0.008916,-0.035317,0.000650,-0.000000,-0.006836,0.983398,0.127930
1548.7,88.309631,35.254803,0.000000,-0.009083,-0.010967,-0.000650,-0.000000,-0.003418,1.011719,0.129883
1553.7,88.277527,34.721024,0.000000,0.003671,0.030050,0.000650,-0.000000,-0.007812,0.988770,0.124512
1558.7,88.213120,34.335270,0.000000,-0.005414,0.033898,-0.000650,0.001596,-0.022461,1.000488,0.145508
1563.7,88.140846,33.864624,0.000000,-0.009482,0.030155,-0.000000,-0.000000,-0.020508,1.001465,0.147949
1568.7,88.110229,33.560322,0.000000,-0.014288,-0.008541,-0.000000,-0.000000,-0.018066,1.006836,0.128418
1573.6,88.081154,33.328770,0.000000,-0.004540,-0.016305,-0.000000,-0.000000,-0.015137,1.000000,0.136230
1578.7,88.038422,33.346703,0.000000,-0.001851,-0.030892,-0.000000,-0.001725,-0.011230,0.997559,0.140137
1583.7,88.002922,32.789219,0.000000,-0.000817,-0.023648,-0.000000,0.000733,-0.016602,0.999512,0.147949
1588.6,87.975487,32.572659,0.000000,0.002315,0.002354,-0.000000,-0.000000,-0.005371,0.985352,0.127930
1593.6,87.939491,32.552273,0.000000,-0.001743,0.013001,-0.000000,-0.000000,-0.018555,0.988281,0.139648
1598.6,87.864410,32.098850,0.000000,-0.003212,0.015404,-0.000000,-0.000733,-0.019043,1.014648,0.166992
1603.7,87.825867,31.865564,0.000000,0.000647,-0.010535,-0.000000,-0.000000,-0.016113,0.986816,0.117188
1608.7,87.809685,31.268587,0.000000,0.003042,-0.045771,-0.000000,-0.000863,0.004883,0.998047,0.122070
1613.6,87.804672,31.237198,0.000000,0.020189,-0.040258,-0.000000,-0.000000,-0.010254,0.976074,0.102051
1618.7,87.771744,31.001652,0.000000,0.017517,0.011201,-0.000000,0.000733,-0.013184,0.978516,0.120117
1623.6,87.742973,30.635973,0.000000,0.000134,0.045864,0.000650,-0.000000,-0.002441,1.006836,0.146973
1628.6,87.664574,30.494530,0.000000,-0.002860,0.032063,-0.000000,-0.000733,-0.012695,1.008789,0.146973
1633.7,87.602699,30.087870,0.000000,-0.003687,-0.001432,0.000650,-0.001596,-0.007324,0.973633,0.121094
1638.6,87.561150,30.001038,0.000000,-0.003910,-0.043138,-0.000000,-0.002588,-0.016113,0.998535,0.147461
1643.7,87.546417,29.631130,0.000000,-0.021088,-0.036549,0.000650,-0.000000,-0.013184,0.986328,0.116699
1648.6,87.499306,29.303389,0.000000,-0.005830,0.021456,-0.000252,-0.000000,-0.009766,0.984863,0.147949
1653.6,87.470230,29.024122,0.000000,-0.020071,0.028430,0.000650,-0.000733,-0.007324,0.994629,0.150879
1658.7,87.380760,28.702927,0.000000,-0.004441,0.022230,-0.000000,-0.000000,-0.020508,1.012207,0.171875
1663.6,87.334702,28.687145,0.000000,0.007402,0.011991,-0.000000,-0.000000,-0.012207,0.982422,0.120117
1668.6,87.293877,27.772230,0.000000,0.010000,-0.013373,-0.000000,0.000863,-0.010742,0.996582,0.133301
1673.7,87.252113,28.009972,0.000000,0.006176,-0.013653,-0.000000,-0.000000,-0.011230,0.991699,0.122559
1678.6,87.191109,27.718765,0.000000,0.025082,0.005351,-0.000000,-0.000000,-0.024414,1.005371,0.163574
1683.7,87.178337,27.557083,0.000000,0.004944,0.009120,-0.000000,-0.000000,-0.019043,1.005371,0.126465
1688.6,87.117867,27.186850,0.000000,0.000314,0.009318,-0.000000,0.000733,-0.007324,0.984863,0.146484
1693.7,87.087761,27.355438,0.000000,0.010361,0.013847,-0.000000,-0.000000,-0.021973,0.998047,0.164062
1698.7,87.039513,26.882853,0.000000,-0.010967,-0.004624,-0.000650,-0.000000,-0.011719,0.997070,0.136230
1703.6,86.997292,26.824509,0.000000,-0.028849,-0.024537,-0.000000,-0.000000,-0.011719,0.986816,0.137207
1708.7,86.962257,26.457384,0.000000,-0.004764,-0.001200,0.001300,-0.000000,-0.011230,1.011719,0.135742
1713.6,86.907074,26.247694,0.000000,0.002319,0.008676,-0.000000,-0.000000,-0.014160,0.998535,0.160645
1718.7,86.877304,26.120138,0.000000,0.013169,0.006531,0.002202,-0.000000,-0.005371,0.987793,0.122559
1723.7,86.818016,25.945709,0.000000,0.029244,0.023598,-0.000000,-0.000000,-0.021484,1.027832,0.188965
1728.6,86.765182,25.240353,0.000000,0.011706,0.000791,0.000650,-0.000000,-0.026367,1.004395,0.122559
1733.7,86.715904,25.136379,0.000000,0.013009,-0.016193,0.000650,-0.000000,-0.018066,1.003906,0.150391
1738.7,86.671890,25.003691,0.000000,-0.022506,0.005144,-0.000000,-0.000000,-0.012207,0.992188,0.130859
1743.7,86.653328,24.823210,0.000000,-0.028320,-0.007373,-0.000000,-0.000733,-0.022461,1.011719,0.145020
1748.7,86.595917,24.659788,0.000000,-0.002286,-0.021085,-0.000000,-0.000000,-0.011230,0.990723,0.147461
1753.6,86.558945,23.625708,0.000000,0.011130,0.007289,-0.000650,-0.000000,-0.013184,1.004395,0.131836
1758.7,86.531746,24.071226,0.000000,-0.007578,0.010440,0.000650,-0.000000,-0.013672,0.998047,0.132812
1763.6,86.492989,24.097900,0.000000,-0.004058,0.013577,-0.000000,0.000129,-0.018066,0.990723,0.127930
1768.7,86.464111,24.131773,0.000000,-0.014184,-0.003684,-0.000000,0.001467,-0.020508,1.002930,0.143066
1773.7,86.414070,23.413479,0.000000,-0.006911,-0.002729,-0.000000,-0.000000,-0.022461,1.002930,0.133301
1778.7,86.356361,23.296707,0.000000,0.001297,0.011894,-0.000000,-0.000000,-0.016602,1.002930,0.152344
1783.7,86.313591,22.912210,0.000000,-0.001312,0.004578,-0.000000,-0.000863,-0.011230,1.011719,0.131836
1788.7,86.285477,22.816395,0.000000,0.000056,0.008184,-0.000650,0.000733,-0.005371,0.991211,0.131836
1793.7,86.232056,22.686895,0.000000,0.013176,0.001187,-0.000000,-0.000000,-0.009766,1.005859,0.141602
1798.6,86.185272,22.537088,0.000000,0.007094,-0.003140,-0.000000,0.000863,-0.017090,0.992188,0.121582
1803.6,86.152519,22.309473,0.000000,-0.000403,-0.014273,-0.000000,-0.000000,-0.010742,1.005859,0.157715
1808.7,86.133324,22.063416,0.000000,-0.003672,-0.031719,-0.000000,-0.000733,-0.018555,0.998047,0.121094
1813.6,86.093094,21.667156,0.000000,0.005703,-0.022399,0.001552,-0.000000,-0.011230,0.994141,0.149902
1818.7,86.061279,21.673290,0.000000,0.034635,0.013370,-0.000000,0.000733,-0.012695,0.976074,0.133789
1823.6,85.992279,21.576704,0.000000,0.351900,0.041869,0.000648,-0.000000,-0.029297,1.012207,0.182129
1828.6,85.972931,21.274971,0.000000,0.417017,0.016552,0.000902,-0.000000,-0.015625,0.989258,0.118652
1833.7,85.953552,20.997108,0.000000,0.199351,-0.015774,-0.000000,0.001596,-0.001953,0.967285,0.118164
1838.6,85.927895,20.780134,0.000000,-0.024610,-0.018035,-0.000000,-0.000000,-0.013672,0.992676,0.118164
1843.7,85.893127,20.834801,0.000000,-0.112870,-0.016621,-0.000000,-0.000000,-0.005859,1.005371,0.161133
1848.6,85.874649,20.601068,0.000000,-0.098480,-0.004847,-0.000902,-0.000863,-0.005371,0.982910,0.113281
1853.6,85.839981,20.046919,0.000000,-0.063696,-0.004091,-0.000648,-0.000863,-0.015625,1.011230,0.134277
1858.7,85.840652,20.389898,0.000000,-0.007765,0.008917,-0.000000,0.000863,-0.020996,0.990723,0.127930
1864.6,85.807991,20.108906,0.000000,0.011636,0.008281,-0.000648,-0.000863,-0.004395,0.991699,0.149414
1868.6,85.765625,19.556362,0.000000,0.010216,-0.009476,-0.000000,-0.000733,-0.005371,1.002441,0.165527
1874.6,85.726196,19.596615,0.000000,0.008151,0.007531,-0.000000,0.000863,-0.021484,1.004395,0.150391
1878.6,85.667007,19.450602,0.000000,0.004330,0.007426,-0.000000,-0.000863,-0.015625,0.995117,0.138184
1883.7,85.613785,19.246279,0.000000,0.006918,-0.003056,-0.000000,-0.000733,-0.009766,0.989746,0.121582
1888.6,85.594208,18.997263,0.000000,0.000532,-0.005166,-0.000000,-0.000863,-0.010742,0.997559,0.141113
1893.7,85.566513,18.730642,0.000000,0.005894,-0.007948,0.000648,0.000863,-0.015137,0.998535,0.151855
1898.7,85.558952,18.737255,0.000000,0.004015,0.003159,0.000648,-0.000000,-0.000488,1.012695,0.144043
1903.7,85.523903,18.721949,0.000000,-0.012824,-0.001433,-0.000000,-0.000000,-0.010742,0.982422,0.121094
1908.7,85.504417,18.141670,0.000000,-0.017691,0.009629,-0.000648,-0.000000,0.000977,1.020508,0.148926
1913.7,85.494598,18.247454,0.000000,0.013414,-0.003218,-0.000000,-0.000000,0.000000,0.987305,0.099121
1918.7,85.499969,17.955114,0.000000,0.006115,-0.001634,0.000648,-0.000000,-0.010742,1.015137,0.120605
1923.6,85.472557,18.083977,0.000000,-0.008329,0.009756,-0.000000,-0.000000,-0.025391,0.990723,0.115234
1928.6,85.443016,17.936577,0.000000,-0.015443,-0.001158,-0.000000,0.000863,-0.000977,1.001953,0.135742
1933.7,85.402466,17.759575,0.000000,-0.000825,0.002705,-0.000000,-0.001725,-0.004395,1.002930,0.140137
1938.7,85.372803,17.438492,0.000000,0.018980,-0.010123,-0.000000,-0.000863,-0.010254,1.000488,0.156738
1944.6,85.327660,17.089645,0.000000,0.012770,0.027221,-0.000648,-0.000000,-0.003418,0.989746,0.151855
1948.7,85.278679,16.852200,0.000000,0.000904,0.023608,0.000648,0.000863,-0.017090,0.994141,0.152832
1953.6,85.258957,17.258316,0.000000,-0.012060,0.006139,-0.000902,-0.000000,-0.020508,1.001465,0.125977
1959.6,85.237869,16.945442,0.000000,-0.004865,-0.015998,-0.000000,0.000733,-0.000977,0.995117,0.119141
1964.6,85.170418,16.631979,0.000000,0.002701,-0.021755,0.000648,-0.000000,0.000488,0.985840,0.127930
1968.7,85.156769,16.348341,0.000000,0.012489,-0.022235,-0.000000,-0.000000,-0.007324,0.999023,0.148926
1973.6,85.133408,16.334085,0.000000,-0.009633,0.004669,-0.000000,-0.000863,-0.005371,0.994629,0.135254
1979.6,85.102409,15.760698,0.000000,-0.015039,0.021762,-0.000000,-0.000000,-0.011230,0.996582,0.133789
1983.7,85.060143,15.882327,0.000000,-0.005507,0.020950,0.000902,-0.000000,-0.014160,0.993652,0.150879
1988.6,85.029823,15.755114,0.000000,0.027535,0.004533,0.000648,-0.000000,-0.018555,1.001953,0.141602
1993.7,85.028923,15.859305,0.000000,0.006601,-0.018631,-0.000648,-0.001725,-0.007324,1.009766,0.152344
1998.6,85.005890,15.796327,0.000000,-0.012789,-0.024568,-0.000000,-0.000000,-0.007324,0.982910,0.140137
