t_ms,M1_speed_ref,M1_speed_fb,M1_iq_ref,M1_iq,M1_mech_angle,M2_speed_ref,M2_speed_fb,M2_iq_ref,M2_iq,M2_mech_angle
0.0,0.007684,0.010661,-0.037727,-0.037944,0.261927,0.000072,-0.007338,-0.022585,-0.022327,3.141593
5.0,0.007700,0.007054,-0.037526,-0.037116,0.261927,0.000086,-0.000602,-0.022868,-0.023740,3.141593
10.0,0.007619,0.011796,-0.037740,-0.038773,0.261927,0.000043,-0.005205,-0.022648,-0.022327,3.141593
15.0,0.007719,0.005949,-0.037416,-0.037944,0.261927,-0.000086,-0.002271,-0.022827,-0.022810,3.141593
20.0,0.007648,0.011530,-0.037646,-0.037944,0.261927,-0.000072,-0.000613,-0.022910,-0.023740,3.141593
25.0,0.007666,0.003758,-0.037267,-0.037116,0.261927,-0.000086,0.009298,-0.023356,-0.023257,3.141593
30.0,0.007589,0.003567,-0.037270,-0.037944,0.261927,0.000014,0.002137,-0.023029,-0.022327,3.141593
35.0,0.007714,0.003145,-0.037187,-0.037116,0.261927,-0.000043,0.008941,-0.023361,-0.022810,3.141593
40.0,0.007680,0.000854,-0.037069,-0.037116,0.261927,-0.000186,0.000811,-0.023085,-0.022774,3.141593
45.0,0.007609,0.008962,-0.037435,-0.036287,0.261927,0.000014,0.002350,-0.023124,-0.022810,3.141593
50.0,0.007641,-0.001349,-0.036964,-0.037068,0.261927,0.000057,-0.000723,-0.022979,-0.022327,3.141593
55.0,0.007691,0.003185,-0.037124,-0.037116,0.261927,0.000014,-0.004670,-0.022814,-0.022810,3.141593
60.0,-0.008376,0.183718,-0.046482,-0.045210,0.261544,-0.000072,0.007090,-0.023353,-0.023740,3.141593
65.0,-0.014847,0.030389,-0.040558,-0.040335,0.261544,-0.000086,0.008232,-0.023426,-0.023740,3.141593
70.0,-0.015466,0.014535,-0.040106,-0.040335,0.261544,0.000014,-0.000175,-0.023042,-0.022810,3.141593
75.0,-0.015512,0.010849,-0.040121,-0.039508,0.261544,0.000029,-0.005356,-0.022809,-0.022810,3.141593
80.0,-0.015387,0.003619,-0.039929,-0.039553,0.261544,-0.000057,-0.012121,-0.022532,-0.022810,3.141593
85.0,-0.015351,0.009989,-0.040329,-0.040335,0.261544,0.000114,0.009081,-0.023410,-0.022810,3.141593
90.0,-0.003040,-0.208174,-0.029761,-0.031506,0.261927,0.000014,0.000169,-0.023028,-0.022810,3.141593
95.0,0.006843,-0.041150,-0.036031,-0.036335,0.261927,0.000057,-0.011619,-0.022464,-0.020913,3.141593
100.0,0.007735,-0.008745,-0.037269,-0.037116,0.261927,0.000057,0.002715,-0.023102,-0.022327,3.141593
105.0,0.007870,-0.011141,-0.037044,-0.036287,0.261927,-0.000014,0.000320,-0.023026,-0.022327,3.141593
110.0,0.007873,-0.009426,-0.037022,-0.037116,0.261927,0.000014,-0.009204,-0.022606,-0.022327,3.141593
115.0,-0.004388,0.195395,-0.046996,-0.045947,0.261544,0.000014,-0.010051,-0.022562,-0.022810,3.141593
120.0,-0.014332,0.031737,-0.040888,-0.040290,0.261544,0.000114,-0.000236,-0.022952,-0.022810,3.141593
125.0,-0.015298,0.015431,-0.040413,-0.040380,0.261544,-0.000014,-0.013930,-0.022367,-0.023740,3.141593
130.0,-0.015355,0.008409,-0.040237,-0.039508,0.261544,0.000057,-0.019484,-0.022091,-0.022810,3.141593
135.0,-0.015353,0.013107,-0.040563,-0.040335,0.261544,-0.000086,0.015052,-0.023639,-0.023740,3.141593
