t_ms,tilt_angle,gyro_rate,balance_out,spd_fb_L,spd_fb_R,iq_L,iq_R,accel_X,accel_Y,accel_Z
150.1,-0.735637,-1.076200,0.000000,-0.101584,0.340319,0.000000,-0.000000,0.006348,-0.031250,1.147949
155.2,-0.734434,-0.892977,0.000000,-0.078149,0.260963,0.000000,-0.000000,0.003418,-0.013672,1.155762
160.2,-0.733885,-0.870834,0.000000,-0.040437,0.052063,0.000879,-0.000000,0.002441,-0.021484,1.135742
165.1,-0.734069,-1.215194,0.000000,-0.018538,-0.093434,0.000000,-0.000912,0.003906,-0.014160,1.147949
170.2,-0.722044,-0.849332,0.000000,0.008399,-0.129130,0.000000,-0.000000,0.002441,-0.005371,1.138672
175.1,-0.719710,-1.084116,0.000000,0.019434,-0.090209,0.000000,-0.000616,0.004395,-0.006836,1.155273
180.2,-0.713116,-0.679276,0.000000,0.018738,-0.035041,-0.000879,-0.000000,0.003418,-0.011719,1.151367
185.2,-0.706531,-1.136762,0.000000,0.013168,0.022019,0.000000,-0.000000,0.002930,-0.021484,1.153809
190.1,-0.699562,-1.090285,0.000000,0.002289,0.033653,0.000000,-0.000000,0.000000,-0.012695,1.171387
195.1,-0.705330,-0.672100,0.000000,-0.019665,0.020731,0.000000,-0.000000,0.003906,-0.023926,1.146484
200.1,-0.696755,-0.700852,0.000000,-0.000577,0.024607,0.000000,-0.000000,0.000977,-0.007324,1.182129
205.2,-0.695733,-0.869782,0.000000,0.005592,-0.003805,0.000000,-0.000000,-0.003418,-0.004883,1.159668
210.1,-0.688710,-1.037096,0.000000,0.002290,-0.003192,0.000000,0.000912,0.000977,0.004883,1.162109
215.1,-0.675772,-1.020770,0.000000,0.002900,0.026429,0.000705,0.000912,-0.006348,0.019531,1.181641
220.1,-0.657097,-0.814250,0.000000,0.002398,0.015305,0.000000,0.001824,0.004395,0.009766,1.179199
225.2,-0.631793,-0.879301,0.000000,-0.007384,0.017386,-0.000705,-0.000000,0.004883,0.014160,1.177246
230.2,-0.612731,-1.295652,0.000000,-0.285773,-0.013901,0.000000,-0.000912,-0.000488,0.013672,1.142090
235.2,-0.592271,-1.374521,0.000000,-0.481475,-0.037329,0.000000,0.000912,0.005371,0.002441,1.158691
240.2,-0.569377,-1.052836,0.000000,-0.683703,-0.028703,0.000000,-0.000000,0.000000,0.008789,1.151367
245.1,-0.550819,-0.996027,0.000000,-0.778944,-0.414517,0.000000,0.000912,0.007324,0.003906,1.131836
250.1,-0.534113,-1.224357,0.000000,-0.765067,-0.770624,0.000882,-0.000300,0.004395,0.009766,1.157715
255.2,-0.525216,-1.270896,0.000000,-0.571772,-1.000879,0.000883,-0.000000,0.000977,0.004395,1.128906
260.1,-0.519066,-1.618864,0.000000,-0.506444,-0.694317,0.000000,-0.000305,0.002441,-0.000488,1.126465
265.1,-0.510108,-1.528021,0.000000,-0.152678,-0.506771,0.000000,-0.000000,-0.004395,0.001953,1.143555
270.2,-0.509376,-1.218921,0.000000,0.149575,-0.299615,0.000000,-0.000607,0.009766,-0.012695,1.135742
275.1,-0.509760,-1.712255,0.000000,-0.125517,-0.312895,0.000000,-0.000000,0.001465,-0.011719,1.141602
280.2,-0.513722,-1.546709,0.000000,-0.276067,-0.096707,0.000000,-0.002436,0.003906,-0.009766,1.125488
285.1,-0.521943,-1.623373,0.000000,-0.321393,0.107573,0.000000,-0.000000,0.009277,-0.012207,1.126953
290.1,-0.541545,-1.661875,0.000000,-0.469152,0.176788,0.000000,-0.000914,0.002930,-0.019043,1.143555
295.2,-0.560704,-1.532370,0.000000,-0.229974,0.128807,0.000000,-0.000000,0.005859,-0.025391,1.142578
300.1,-0.563122,-1.654032,0.000000,0.020891,0.081823,0.000000,-0.000914,0.000000,0.002930,1.180176
305.2,-0.571823,-2.072692,0.000000,0.140369,0.014885,0.000000,-0.000000,0.005859,-0.022949,1.148926
310.1,-0.587987,-2.309199,0.000000,0.133342,-0.056385,0.000000,0.000914,0.006836,-0.015137,1.116699
315.2,-0.600609,-2.151856,0.000000,-0.094013,-0.040267,0.000000,-0.000000,0.002930,-0.010742,1.151367
320.1,-0.612759,-2.411757,0.000000,-0.733747,-0.069482,0.000000,-0.000000,0.003418,-0.005371,1.173828
325.1,-0.619947,-2.625569,0.000000,-1.372661,-0.524919,-0.000887,-0.000000,-0.003906,-0.012207,1.156250
330.2,-0.611738,-2.808806,0.000000,-1.904454,-1.118686,0.000000,-0.000000,0.010742,-0.007324,1.161621
335.2,-0.601858,-3.178971,0.000000,-2.192833,-1.537945,0.000000,-0.000000,0.004883,0.002441,1.163574
340.1,-0.607506,-3.286279,0.000000,-2.732171,-1.932729,0.000000,-0.000000,0.001465,-0.000977,1.176270
345.1,-0.620738,-3.684120,0.000000,-3.152557,-2.332445,0.000000,-0.000000,0.000977,-0.006836,1.147461
351.1,-0.644936,-3.965732,0.000000,-3.594766,-2.447226,-0.000655,-0.000000,-0.012207,-0.015137,1.157715
355.2,-0.675855,-3.927215,0.000000,-3.913902,-2.424812,0.000903,-0.000000,0.009766,-0.034180,1.155273
360.1,-0.699150,-4.699661,0.000000,-4.174833,-2.685461,0.000000,0.000566,-0.001465,-0.008301,1.149902
365.1,-0.754404,-4.621943,0.000000,-4.605311,-3.031468,0.000624,-0.000000,0.009277,-0.035156,1.140137
370.1,-0.810836,-4.682397,0.000000,-4.967452,-3.117208,0.000000,-0.000550,-0.017090,-0.024414,1.195312
375.2,-0.869380,-5.087031,0.000000,-5.236401,-3.557659,0.000600,-0.000000,0.004883,-0.038574,1.143555
380.2,-0.916592,-5.291456,0.000000,-5.747636,-3.827598,-0.000919,-0.000927,0.006836,-0.034668,1.160156
385.1,-0.968182,-5.773928,0.000000,-6.237280,-3.601115,0.000922,-0.000000,0.004883,-0.016602,1.153320
390.1,-1.010336,-6.315884,0.000000,-7.042682,-4.341791,0.000547,-0.000000,0.000000,-0.022461,1.169922
395.2,-1.042743,-7.198372,0.000000,-8.369205,-5.196914,0.000000,-0.000930,0.001465,-0.016602,1.181641
400.1,-1.089082,-7.927395,0.000000,-9.810727,-6.103709,-0.000930,-0.000000,-0.002930,-0.030762,1.170898
405.2,-1.138234,-8.236257,0.000000,-11.574299,-7.334105,0.000000,-0.000000,0.004395,-0.040039,1.178223
410.2,-1.194062,-9.084255,0.000000,-13.043175,-8.452270,-0.000421,0.000930,-0.008301,-0.044434,1.152344
415.1,-1.261196,-10.019004,0.000000,-14.246364,-9.430304,0.000000,-0.000000,0.006348,-0.041016,1.157715
420.1,-1.347307,-10.334815,0.000000,-15.110772,-10.229649,0.000000,-0.000000,0.001953,-0.049316,1.170410
425.2,-1.428360,-10.974888,0.000000,-16.332081,-10.803672,0.000909,0.000919,0.002441,-0.038574,1.197754
430.2,-1.545864,-11.440043,0.000000,-17.470142,-11.406661,-0.000225,-0.000000,-0.003418,-0.053711,1.187500
435.1,-1.679454,-11.961664,0.000000,-17.739077,-11.735453,0.000877,-0.001164,-0.001465,-0.083008,1.147949
440.1,-1.868943,-12.313350,0.000000,-18.029140,-12.082518,0.000000,-0.000000,-0.001953,-0.113281,1.095215
445.1,-2.065885,-12.574848,0.000000,-18.100090,-12.071498,0.000000,-0.000000,0.006836,-0.137695,1.124023
450.1,-2.340991,-12.348193,0.000000,-17.872847,-11.913473,0.000000,-0.000869,-0.003418,-0.172363,1.097656
455.2,-2.633317,-12.199259,0.000000,-16.722357,-11.350640,0.000000,-0.000855,0.004883,-0.165527,1.127930
460.1,-2.924597,-12.043208,0.000000,-15.251235,-10.311919,0.000000,-0.000000,0.002441,-0.181641,1.096680
465.1,-3.212931,-11.525738,0.000000,-13.556035,-9.385380,-0.000157,0.000827,0.012207,-0.192871,1.111816
470.1,-3.496222,-11.771882,0.000000,-12.039094,-8.745992,-0.000198,-0.000000,0.006836,-0.187500,1.118652
475.2,-3.775666,-11.975037,0.000000,-11.175788,-8.601154,0.000240,0.000795,0.011719,-0.184570,1.111816
480.2,-4.049905,-12.177363,0.000000,-10.904788,-8.812037,0.000000,0.000779,0.006836,-0.180664,1.122559
485.1,-4.318366,-12.386289,0.000000,-10.458118,-8.975922,-0.000311,0.000000,0.001465,-0.184570,1.133301
490.1,-4.587643,-12.305651,0.000000,-9.861267,-8.967496,0.000000,0.000000,0.004883,-0.193848,1.118652
495.1,-4.855745,-12.230780,0.000000,-9.139124,-8.802770,0.000000,-0.000140,0.005371,-0.199219,1.137207
500.1,-5.109177,-12.667593,0.000000,-8.833611,-8.848363,0.000000,0.000000,0.003418,-0.205566,1.108887
505.2,-5.358790,-12.991858,0.000000,-8.717546,-8.761973,0.000502,0.000000,0.007324,-0.218262,1.118652
510.1,-5.605828,-12.876591,0.000000,-8.830683,-8.753834,-0.000474,0.000000,0.006348,-0.217773,1.108398
515.1,-5.856408,-13.374479,0.000000,-8.984061,-8.799215,0.000448,-0.000644,-0.000977,-0.224609,1.096191
520.2,-6.105495,-13.555597,0.000000,-8.805966,-8.718079,0.000421,0.000624,0.000488,-0.230469,1.101562
525.1,-6.340187,-13.852262,0.000000,-9.205427,-8.822707,0.000392,0.000317,0.001465,-0.207520,1.113770
530.2,-6.571933,-14.523636,0.000000,-9.667164,-9.169208,0.000000,0.000000,0.003418,-0.220215,1.132812
535.2,-6.804509,-15.215776,0.000000,-10.557696,-9.630095,0.000000,0.000000,-0.007324,-0.227051,1.121582
540.1,-7.029354,-15.511490,0.000000,-11.358511,-10.382679,0.000000,0.000518,0.002441,-0.223633,1.152344
545.1,-7.254875,-16.329597,0.000000,-12.269038,-11.179923,0.000653,0.000000,0.003906,-0.214355,1.135254
550.2,-7.482384,-17.152239,0.000000,-13.692284,-12.668195,0.000201,0.000445,0.004883,-0.222656,1.136230
555.2,-7.713429,-18.377413,0.000000,-15.276572,-14.456570,-0.000149,0.000527,-0.001465,-0.227051,1.149414
560.1,-7.933646,-19.473391,0.000000,-17.590002,-16.477291,0.000759,0.000348,0.005371,-0.233398,1.139160
565.2,-8.142834,-20.751675,0.000000,-19.823696,-18.748346,0.000000,0.000000,0.002930,-0.218262,1.153809
570.1,-8.365589,-22.420212,0.000000,-22.021181,-21.291767,0.000832,0.000000,-0.000488,-0.233398,1.122559
575.1,-8.588614,-23.910259,0.000000,-25.303585,-24.468531,0.000000,-0.000131,0.004395,-0.236328,1.122070
580.2,-8.807153,-25.907141,0.000000,-28.648628,-28.312950,0.000898,0.000788,0.009277,-0.223145,1.115723
585.2,-9.021011,-28.211931,0.000000,-32.483009,-32.989441,0.000921,0.000843,0.004395,-0.224609,1.146484
590.1,-9.228757,-31.002296,0.000000,-37.186924,-38.215469,0.000930,0.000000,0.001953,-0.199707,1.153809
595.1,-9.446595,-33.528675,0.000000,-43.126778,-44.396896,0.000920,0.000922,0.000488,-0.216309,1.145996
600.1,-9.673848,-36.582359,0.000000,-49.219872,-50.462231,-0.000000,0.000000,-0.007324,-0.212402,1.118652
605.2,-9.921126,-39.004066,0.000000,-55.102230,-56.089752,0.000801,0.000650,-0.002441,-0.232422,1.109863
610.1,-10.196390,-41.819191,0.000000,-60.650887,-61.060036,0.000680,0.000000,-0.003906,-0.235352,1.078613
615.2,-10.492661,-44.530834,0.000000,-66.382881,-65.371613,-0.000000,0.001751,0.007324,-0.246094,1.063477
620.1,-10.804299,-47.375229,0.000000,-72.615273,-70.326118,0.001201,0.000927,0.007324,-0.251953,1.059082
625.1,-11.147883,-50.296375,0.000000,-77.638969,-75.104698,-0.000000,0.000915,0.022949,-0.250977,1.071289
630.2,-11.522300,-52.989361,0.000000,-82.277039,-79.744530,0.000663,0.000778,-0.018066,-0.261719,0.965820
635.1,-11.932583,-55.401096,0.000000,-85.856239,-83.275887,0.000000,0.000444,-0.009766,-0.276855,0.998535
640.1,-12.344264,-58.170177,0.000000,-89.303162,-86.812744,0.000000,0.000437,0.021484,-0.282227,0.945801
645.2,-12.752914,-61.288898,0.000000,-93.233673,-90.432343,0.000000,0.000870,0.019043,-0.265137,0.924316
650.1,-13.147457,-65.218834,0.000000,-98.421394,-94.483276,0.000000,0.000878,-0.001953,-0.248535,0.914062
655.2,-13.532369,-69.459717,0.000000,-104.193939,-99.648270,0.000000,0.000439,0.004395,-0.217285,0.897461
660.1,-13.885749,-73.749947,0.000000,-110.936996,-106.776375,0.001808,0.001692,0.010742,-0.201660,0.834473
665.1,-14.274939,-78.742393,0.000000,-119.058159,-115.397812,0.000616,0.000319,-0.010742,-0.203613,0.771973
670.1,-14.721678,-82.608688,0.000000,-127.341904,-122.855446,0.000736,0.001157,-0.015137,-0.207031,0.787598
675.1,-15.205385,-87.494949,0.000000,-133.643356,-129.705826,0.000927,0.000524,0.002441,-0.195801,0.650879
680.2,-15.700377,-91.931290,0.000000,-138.218933,-136.217651,0.000000,-0.000588,0.046387,-0.178711,0.580566
685.1,-16.274055,-95.895813,0.000000,-143.336685,-140.596802,0.001857,0.000257,0.021484,-0.181152,0.560059
690.1,-16.817648,-100.846832,0.000000,-147.748749,-144.245941,-0.000068,0.000000,0.020020,-0.191895,0.402832
695.1,-17.273800,-106.398735,0.000000,-151.395996,-147.792587,-0.000543,-0.000728,-0.023438,-0.103516,0.437012
700.2,-17.822229,-111.598900,0.000000,-156.413315,-151.147415,-0.000137,0.002433,0.041992,-0.094727,0.224609
705.2,-18.494127,-116.787148,0.000000,-161.561539,-155.549622,0.000000,0.001093,0.021973,-0.064453,0.155273
710.2,-19.204514,-122.655586,0.000000,-166.010757,-158.767502,-0.000904,0.000896,-0.006836,-0.054199,0.127930
715.1,-20.244665,-128.274948,0.000000,-169.612930,-162.388245,-0.000132,0.000915,-0.033691,-0.029297,-0.015137
720.1,-22.153868,-135.256927,0.000000,-172.270325,-165.352127,0.000930,0.000950,0.172363,-0.203125,-0.188965
725.1,-23.041132,236.574554,0.000000,-152.881958,-146.065460,-0.007269,-0.004644,2.234863,3.999878,-4.000000
730.2,-27.200701,-268.598022,0.000000,-43.190929,-41.091766,-0.002752,-0.001606,-0.541504,-3.212891,-4.000000
735.2,-28.955751,-64.030807,0.000000,48.140873,48.725964,-0.001257,0.001609,0.014160,-3.046387,-0.604004
740.1,-27.855913,-23.875132,0.000000,72.465172,72.766037,0.000000,-0.001553,-0.316895,-0.380371,-0.330078
745.1,-31.400991,9.203848,0.000000,51.367443,53.706768,-0.000923,-0.002416,0.595215,-1.570312,-0.151367
750.1,-31.153086,-25.164070,0.000000,33.597027,37.793674,0.000930,-0.000000,0.227539,-0.814453,1.990234
755.2,-30.608583,-23.674875,0.000000,17.089031,22.100117,0.000930,0.001601,0.067871,-0.392578,-0.226562
760.1,-31.882450,-30.685600,0.000000,-0.455426,3.587149,0.000000,0.001600,0.025879,-0.645020,0.125977
765.2,-33.415379,-24.436403,0.000000,-12.856949,-7.955455,-0.000928,-0.000000,0.927246,-2.257812,1.937988
770.2,-35.249683,-33.841446,0.000000,-15.162991,-9.901834,0.000928,-0.000741,-0.034668,0.071777,-1.614746
775.1,-36.891781,-29.130476,0.000000,-8.752254,-2.553489,-0.000928,-0.000723,0.077637,-1.154297,0.115234
780.2,-38.347687,-31.748186,0.000000,-0.512282,6.357847,0.000000,-0.000874,0.051270,-1.158691,-0.128418
785.2,-40.083508,-35.521637,0.000000,3.719547,7.451222,0.000000,-0.000875,0.010742,-0.868164,-0.042480
790.1,-41.955345,-35.345715,0.000000,2.511824,3.498058,-0.000928,-0.001420,0.094727,-0.965820,0.032715
795.1,-43.718475,-37.678646,0.000000,0.525778,0.312080,0.000000,0.000708,-0.070801,-1.099609,0.130371
800.1,-45.154999,-40.015263,0.000000,-0.410802,-1.179841,-0.000408,0.000708,-0.063965,-0.967285,0.223145
805.2,-46.624393,-41.476357,0.000000,-0.872854,-1.416678,0.000000,-0.000000,0.083984,-0.989258,0.183105
810.1,-48.055153,-43.498440,0.000000,-0.723248,-0.948356,0.000406,-0.000708,-0.012207,-0.988281,0.153809
815.1,-49.486858,-45.097118,0.000000,-0.596736,-0.341880,0.000928,-0.000000,-0.028320,-1.039551,0.132812
820.1,-50.883625,-46.645191,0.000000,-0.335960,0.059892,0.000000,-0.000000,0.013184,-0.991211,0.117188
825.1,-52.265667,-47.941025,0.000000,0.011421,0.189069,0.000404,0.000877,0.016113,-0.983887,0.130859
830.2,-53.584785,-49.308056,0.000000,0.186689,0.135145,0.000000,-0.000708,-0.024414,-1.006348,0.153809
835.1,-54.874020,-50.991207,0.000000,0.188397,0.051615,0.000000,-0.000000,0.006348,-0.988281,0.105957
840.1,-56.105549,-51.959965,0.000000,0.108135,0.000667,0.000404,-0.000000,0.007324,-1.000977,0.112305
845.1,-57.255276,-53.464024,0.000000,0.039561,-0.035828,0.000404,-0.000000,-0.000977,-1.021484,0.117676
850.1,-58.382954,-54.662746,0.000000,-0.000006,-0.023301,0.000000,-0.000708,0.001953,-0.989258,0.136230
855.2,-59.485718,-55.514191,0.000000,-0.022107,-0.002862,0.000928,-0.000708,0.005371,-0.989746,0.114258
860.2,-60.546837,-56.949280,0.000000,-0.041113,0.021323,0.000000,-0.000000,-0.017578,-1.003906,0.140137
865.1,-61.586998,-57.959354,0.000000,-0.013973,-0.004092,0.000000,-0.000000,0.003418,-0.997070,0.122070
870.1,-62.603615,-58.823250,0.000000,0.008755,0.011087,0.000000,0.000708,-0.002441,-0.990234,0.119629
875.1,-63.615211,-59.582226,0.000000,-0.002340,0.002506,0.000000,0.000877,-0.005859,-1.018555,0.121582
880.2,-64.569839,-60.630932,0.000000,0.009289,-0.001591,0.000000,0.000708,0.001953,-1.003418,0.132324
885.1,-65.513084,-61.451412,0.000000,0.006127,-0.011056,0.000000,-0.000877,0.004395,-1.008301,0.117676
890.1,-66.410019,-61.881886,0.000000,0.000282,-0.020354,0.000524,-0.000168,-0.002441,-1.005859,0.116699
895.2,-67.299011,-62.853752,0.000000,-0.011401,-0.033147,0.000000,-0.000708,0.005859,-0.999512,0.144043
900.1,-68.160858,-63.912601,0.000000,-0.001912,-0.005324,0.000000,0.001585,0.011230,-1.003418,0.115234
905.1,-68.976509,-64.636505,0.000000,0.000492,0.028002,0.000000,0.000708,-0.004883,-1.015625,0.174805
910.1,-69.769585,-65.172592,0.000000,0.004946,0.033124,0.000000,-0.000000,0.002441,-1.007324,0.146973
915.1,-70.547623,-65.926720,0.000000,0.002197,0.005098,0.000000,0.000708,0.013184,-1.010742,0.165527
920.1,-71.280685,-66.401978,0.000000,-0.015710,-0.009389,-0.000928,0.000877,-0.008301,-0.999512,0.164551
925.2,-72.002243,-67.148087,0.000000,-0.016799,-0.030277,0.000000,0.000708,0.004395,-1.003418,0.173340
930.1,-72.685020,-67.242691,0.000000,0.000418,0.005106,0.000000,-0.000708,0.003418,-1.008301,0.136230
935.1,-73.322922,-67.798599,0.000000,0.005424,-0.001649,0.000000,-0.000708,-0.001465,-1.001953,0.175781
940.1,-73.986526,-68.271614,0.000000,0.011123,-0.003827,-0.000928,-0.000708,-0.002441,-1.000977,0.164551
945.1,-74.591110,-68.205154,0.000000,0.010005,0.008556,0.000000,-0.000877,-0.001953,-0.998047,0.129395
950.1,-75.224396,-68.709053,0.000000,-0.001730,0.001535,0.000000,-0.000708,-0.003418,-1.001953,0.129395
955.2,-75.805374,-69.374542,0.000000,0.002927,0.017889,0.000000,-0.000708,0.007812,-0.998047,0.126953
960.1,-76.357361,-69.838264,0.000000,-0.012033,-0.042864,0.000000,-0.000000,0.006836,-1.000000,0.129395
965.1,-76.913849,-69.749306,0.000000,0.013726,-0.019243,0.000404,0.000708,-0.003906,-1.002441,0.150391
970.2,-77.440109,-70.082413,0.000000,0.005948,0.004024,0.000000,-0.000000,0.001953,-1.002930,0.138184
975.1,-77.957680,-70.287727,0.000000,-0.006770,0.015534,0.000000,-0.000000,0.012207,-0.996582,0.142578
980.2,-78.431702,-70.455246,0.000000,-0.007031,0.009167,0.000000,-0.000877,-0.002930,-0.986328,0.156738
985.1,-78.895042,-70.820702,0.000000,-0.017346,0.019666,0.000000,-0.000000,0.000488,-1.020508,0.137207
990.2,-79.334015,-70.884399,0.000000,-0.010752,0.006093,0.000000,0.000708,0.010254,-0.997070,0.131348
995.1,-79.752441,-70.721077,0.000000,-0.022611,-0.010747,0.000000,-0.000000,-0.004883,-1.000488,0.164062
1000.1,-80.162308,-71.102516,0.000000,-0.000715,-0.031083,0.000000,0.000877,0.007812,-0.997070,0.147461
1005.2,-80.541428,-70.792374,0.000000,0.016283,-0.000228,0.000000,-0.001585,0.007324,-0.998535,0.133301
1010.1,-80.919174,-70.640602,0.000000,0.011390,0.001670,0.000000,-0.000000,0.002930,-0.998047,0.162598
1015.1,-81.285797,-70.969322,0.000000,0.011879,0.008539,0.000000,-0.000000,0.001953,-0.998047,0.131836
1020.1,-81.646263,-71.114113,0.000000,0.004156,0.021776,0.000000,-0.000000,-0.006348,-1.004883,0.140137
