t_ms,M1_speed_ref,M1_speed_fb,M1_iq_ref,M1_iq,M1_mech_angle,M2_speed_ref,M2_speed_fb,M2_iq_ref,M2_iq,M2_mech_angle
0.0,0.000000,-0.000569,0.000000,-0.000799,5.427224,0.000000,-0.042180,0.000000,-0.001383,1.650947
10.0,0.000000,0.002186,0.000000,-0.000000,5.427224,0.000000,0.007222,0.000000,-0.004223,1.650947
20.0,0.000000,0.007728,0.000000,0.001327,5.427224,0.000000,-0.027847,0.000000,-0.001408,1.650947
30.0,0.000000,0.007466,0.000000,-0.000928,5.427224,0.000000,-0.002167,0.000000,0.000477,1.650947
40.0,0.000000,-0.023509,0.000000,0.000928,5.427224,0.000000,-0.011815,0.000000,-0.000930,1.650947
50.0,0.000000,-0.001289,0.000000,-0.000928,5.427224,0.000000,-0.000427,0.000000,-0.000477,1.650947
60.0,0.000000,-0.002518,0.000000,-0.000000,5.427224,0.000000,-0.011462,0.000000,-0.000930,1.650947
70.0,0.000000,-0.004982,0.000000,-0.000399,5.427224,0.000000,-0.004947,0.000000,-0.000000,1.650947
80.0,0.000000,0.015117,0.000000,-0.000928,5.427224,0.000000,-0.003467,0.000000,-0.000000,1.650947
90.0,0.000000,-0.013100,0.000000,-0.000000,5.427224,0.000000,-0.002165,0.000000,-0.000477,1.650947
100.0,0.000000,-0.023759,0.000000,-0.000399,5.427224,0.000000,-0.009841,0.000000,-0.000930,1.650947
110.0,0.000000,0.010077,0.000000,0.000399,5.427224,0.000000,0.006575,0.000000,-0.000000,1.650947
120.0,0.000000,0.001403,0.000000,-0.000000,5.427224,0.000000,0.014405,0.000000,-0.000453,1.650947
130.0,0.000000,0.000036,0.000000,0.000528,5.427224,0.000000,-0.000614,0.000000,0.000930,1.650947
140.0,0.000000,0.013882,0.000000,0.000928,5.427224,0.000000,-0.021557,0.000000,-0.000930,1.650947
150.0,0.000000,-0.001314,0.000000,-0.000928,5.427224,0.000000,0.001888,0.000000,-0.000000,1.650947
160.0,0.000000,0.026061,0.000000,0.000399,5.427224,0.000000,-0.021944,0.000000,-0.000930,1.650947
170.0,0.000000,0.009963,0.000000,-0.000000,5.427224,0.000000,-0.019326,0.000000,0.001408,1.650947
180.0,0.000000,-0.024268,0.000000,-0.000928,5.427224,0.000000,-0.032773,0.000000,-0.001861,1.650947
190.0,0.000000,-0.003219,0.000000,-0.000000,5.427224,0.000000,0.005544,0.000000,-0.000000,1.650947
200.0,0.000000,-0.004648,0.000000,-0.000000,5.427224,0.000000,-0.043608,0.000000,-0.001885,1.650947
210.0,0.000000,-0.003972,0.000000,-0.000000,5.427224,0.000000,0.001315,0.000000,0.000477,1.650947
220.0,0.000000,0.003074,0.000000,-0.000000,5.427224,0.000000,-0.054908,0.000000,-0.002791,1.650947
230.0,0.000000,-0.048141,0.000000,0.001456,5.427224,0.000000,-0.021117,0.000000,0.000453,1.650947
240.0,0.000000,0.043223,0.000000,-0.000399,5.427224,0.000000,0.014030,0.000000,-0.000000,1.650947
250.0,0.000000,-0.018319,0.000000,-0.000399,5.427224,0.000000,-0.015699,0.000000,-0.000000,1.650947
260.0,0.000000,0.012356,0.000000,-0.000000,5.427224,0.000000,-0.018673,0.000000,-0.000930,1.650947
270.0,0.000000,0.003314,0.000000,-0.000928,5.427224,0.000000,-0.004821,0.000000,-0.000477,1.650947
280.0,0.000000,-0.013150,0.000000,0.000928,5.427224,0.000000,0.000138,0.000000,-0.000930,1.650947
290.0,0.000000,0.024933,0.000000,-0.001726,5.427224,0.000000,0.000153,0.000000,-0.000000,1.650947
300.0,0.000000,-0.022849,0.000000,0.000399,5.427224,0.000000,-0.000631,0.000000,0.000477,1.650947
310.0,0.000000,0.017158,0.000000,-0.000000,5.427224,0.000000,-0.003681,0.000000,-0.002338,1.650947
320.0,0.000000,0.008086,0.000000,0.000399,5.427224,0.000000,0.020377,0.000000,-0.000930,1.650947
330.0,0.000000,0.000350,0.000000,-0.001327,5.427224,0.000000,0.007700,0.000000,-0.000000,1.650947
340.0,0.000000,0.002566,0.000000,0.000928,5.427224,0.000000,-0.001232,0.000000,-0.000477,1.650947
350.0,0.000000,-0.022262,0.000000,-0.000399,5.427224,0.000000,-0.014329,0.000000,-0.000930,1.650947
360.0,0.000000,-0.020405,0.000000,0.000928,5.427224,0.000000,0.011313,0.000000,0.000477,1.650947
370.0,0.000000,-0.031367,0.000000,0.000399,5.427224,0.000000,-0.017643,0.000000,-0.001861,1.650947
