t_ms,M1_speed_ref,M1_speed_fb,M1_iq_ref,M1_iq,M1_mech_angle,M2_speed_ref,M2_speed_fb,M2_iq_ref,M2_iq,M2_mech_angle
610.0,-7.841238,-7.727086,-0.005817,-0.007922,5.891253,-0.000014,0.000721,-0.022064,-0.021880,3.141593
615.0,-7.604064,-7.698227,0.002481,0.001535,5.895472,-0.000072,-0.009524,-0.021655,-0.022363,3.141593
620.0,-7.369133,-7.386879,-0.000944,-0.000645,5.899307,0.000000,-0.001050,-0.022005,-0.022327,3.141593
625.0,-7.157223,-7.040969,-0.009841,-0.009165,5.902758,-0.000043,-0.008386,-0.021698,-0.021880,3.141593
630.0,-6.954381,-6.932209,-0.009060,-0.009162,5.906209,0.000014,0.000003,-0.022050,-0.021397,3.141593
635.0,-6.731408,-6.858578,-0.000938,-0.001769,5.909661,0.000029,0.001646,-0.022109,-0.022327,3.141593
640.0,-6.540661,-6.496119,-0.011789,-0.011604,5.912729,-0.000043,-0.022258,-0.021082,-0.021397,3.141593
645.0,-6.354150,-6.325273,-0.013987,-0.013895,5.915797,0.000014,-0.007041,-0.021739,-0.021397,3.141593
650.0,-6.175514,-6.196861,-0.015042,-0.015486,5.919249,-0.000014,-0.015885,-0.021356,-0.021397,3.141593
655.0,-5.976527,-6.158555,-0.006396,-0.006512,5.922317,0.000057,-0.007612,-0.021703,-0.021397,3.141593
660.0,-5.808630,-5.809802,-0.017563,-0.017920,5.925001,0.000014,-0.000744,-0.022021,-0.021880,3.141593
665.0,-5.642383,-5.600745,-0.021913,-0.021034,5.928069,-0.000043,-0.003057,-0.021936,-0.021397,3.141593
670.0,-5.459695,-5.567490,-0.013728,-0.015366,5.931137,0.000014,-0.007422,-0.021741,-0.021880,3.141593
675.0,-5.280590,-5.351871,-0.013425,-0.012920,5.933821,0.000014,-0.002686,-0.021957,-0.021397,3.141593
680.0,-5.119534,-5.147297,-0.015771,-0.015298,5.936506,0.000057,-0.004795,-0.021853,-0.020913,3.141593
685.0,-4.973340,-4.918585,-0.021681,-0.021760,5.938807,0.000000,-0.006724,-0.021788,-0.022810,3.141593
690.0,-4.822687,-4.912798,-0.015806,-0.014517,5.941491,0.000072,-0.027259,-0.020840,-0.021397,3.141593
695.0,-4.683030,-4.714967,-0.020137,-0.019360,5.943792,-0.000029,-0.001494,-0.021990,-0.022327,3.141593
700.0,-4.547823,-4.398963,-0.029941,-0.030674,5.945710,-0.000086,0.005531,-0.022321,-0.022327,3.141593
705.0,-4.418660,-4.368464,-0.027655,-0.027461,5.948010,0.000143,-0.012945,-0.021431,-0.021880,3.141593
710.0,-4.283030,-4.281606,-0.025652,-0.025086,5.950312,-0.000014,0.025036,-0.023128,-0.022810,3.141593
715.0,-4.165313,-4.069618,-0.032554,-0.031593,5.952229,-0.000014,0.011830,-0.022545,-0.022327,3.141593
720.0,-4.039564,-3.902637,-0.034923,-0.036501,5.954146,-0.000029,0.005557,-0.022285,-0.021397,3.141593
725.0,-3.920320,-4.010763,-0.025852,-0.025936,5.956448,0.000000,-0.002851,-0.021925,-0.021880,3.141593
730.0,-3.801674,-3.810522,-0.029940,-0.029985,5.958365,-0.000114,0.018467,-0.022914,-0.024223,3.141593
735.0,-3.706155,-3.610117,-0.038665,-0.038949,5.959899,0.000029,0.004180,-0.022240,-0.021844,3.141593
740.0,-3.589320,-3.829619,-0.023274,-0.022721,5.962200,0.000029,-0.007449,-0.021711,-0.022327,3.141593
745.0,-3.473963,-3.399540,-0.036429,-0.036049,5.963734,0.000014,0.004790,-0.022233,-0.021880,3.141593
750.0,-3.368597,-3.433324,-0.030610,-0.030418,5.965268,-0.000072,0.005058,-0.022282,-0.021844,3.141593
755.0,-3.275918,-3.318420,-0.033727,-0.033587,5.966802,-0.000114,-0.006802,-0.021805,-0.020949,3.141593
760.0,-3.184667,-3.237403,-0.035128,-0.035347,5.968719,0.000086,-0.008971,-0.021662,-0.021880,3.141593
765.0,-3.085921,-3.044418,-0.039242,-0.038002,5.970253,-0.000057,0.006732,-0.022383,-0.022327,3.141593
770.0,-2.994314,-2.954903,-0.039831,-0.039573,5.971787,0.000072,0.006753,-0.022355,-0.021397,3.141593
775.0,-2.916393,-2.785143,-0.046607,-0.046947,5.972938,0.000014,-0.008040,-0.021719,-0.022810,3.141593
780.0,-2.834033,-2.806216,-0.043427,-0.043136,5.974472,0.000129,-0.014531,-0.021352,-0.021880,3.141593
785.0,-2.754605,-2.614648,-0.049899,-0.050736,5.975622,-0.000057,0.000266,-0.022025,-0.022327,3.141593
790.0,-2.678390,-2.714461,-0.043702,-0.044265,5.977156,-0.000072,0.007580,-0.022377,-0.022810,3.141593
795.0,-2.585224,-2.650855,-0.040444,-0.040007,5.978690,-0.000014,0.001979,-0.022119,-0.022327,3.141593
800.0,-2.512738,-2.466738,-0.046768,-0.045422,5.979841,-0.000086,-0.005695,-0.021808,-0.021880,3.141593
805.0,-2.438879,-2.379124,-0.048078,-0.048512,5.980991,0.000100,-0.010600,-0.021533,-0.021880,3.141593
810.0,-2.356803,-2.435721,-0.040654,-0.040251,5.982525,-0.000014,0.001248,-0.022076,-0.021397,3.141593
815.0,-2.289214,-2.304545,-0.044448,-0.044506,5.983676,-0.000043,0.013535,-0.022654,-0.022810,3.141593
820.0,-2.217441,-2.233587,-0.044211,-0.042634,5.984443,0.000043,0.005813,-0.022292,-0.022810,3.141593
825.0,-2.154214,-2.256363,-0.041373,-0.040815,5.985593,0.000043,-0.007056,-0.021706,-0.021880,3.141593
830.0,-2.077374,-2.156816,-0.040495,-0.041423,5.987127,-0.000029,-0.004893,-0.021815,-0.022327,3.141593
835.0,-2.022800,-1.887750,-0.051812,-0.051479,5.987894,-0.000057,-0.011299,-0.021545,-0.021880,3.141593
840.0,-1.960427,-1.477746,-0.042230,-0.043555,5.988661,-0.000086,0.015288,-0.022749,-0.022810,3.141593
845.0,-1.931182,-1.271242,-0.053902,-0.053314,5.989045,-0.000143,0.009469,-0.022535,-0.022327,3.141593
850.0,-1.892708,-1.426047,-0.048732,-0.049647,5.990195,0.000029,-0.002872,-0.021958,-0.021880,3.141593
855.0,-1.841630,-1.390816,-0.050250,-0.050300,5.990962,0.000072,0.017965,-0.022860,-0.023257,3.141593
860.0,-1.798798,-1.417723,-0.049502,-0.049718,5.991729,-0.000057,0.000439,-0.022118,-0.023740,3.141593
865.0,-1.753167,-1.414628,-0.049558,-0.049970,5.992113,0.000086,0.001060,-0.022095,-0.021397,3.141593
870.0,-1.716936,-1.478900,-0.047356,-0.047547,5.992879,0.000057,-0.020655,-0.021129,-0.021397,3.141593
875.0,-1.664008,-1.491901,-0.045566,-0.045704,5.993647,0.000000,-0.004093,-0.021869,-0.021880,3.141593
880.0,-1.632253,-1.279810,-0.055379,-0.055487,5.994413,0.000043,-0.018166,-0.021222,-0.021880,3.141593
885.0,-1.581504,-1.516222,-0.043756,-0.043635,5.995181,-0.000014,-0.008487,-0.021657,-0.021880,3.141593
890.0,-1.534728,-1.485544,-0.043883,-0.043635,5.995947,-0.000029,-0.001787,-0.021963,-0.021880,3.141593
895.0,-1.486205,-1.421822,-0.045056,-0.045118,5.996715,0.000057,-0.000028,-0.022011,-0.021880,3.141593
900.0,-1.447193,-1.197330,-0.053984,-0.053241,5.997481,-0.000072,0.013498,-0.022656,-0.021397,3.141593
905.0,-1.408904,-1.292537,-0.048947,-0.048622,5.997865,-0.000014,-0.014780,-0.021421,-0.021880,3.141593
910.0,-1.365657,-1.324407,-0.046124,-0.047702,5.999015,0.000000,0.015140,-0.022731,-0.023257,3.141593
915.0,-1.323813,-1.265839,-0.047144,-0.047323,5.999399,0.000072,0.003096,-0.022155,-0.021397,3.141593
920.0,-1.299115,-1.160044,-0.051829,-0.050861,5.999783,0.000072,0.000389,-0.022008,-0.021397,3.141593
925.0,-1.267195,-1.113765,-0.053263,-0.053645,6.000549,0.000000,-0.011008,-0.021514,-0.021397,3.141593
930.0,-1.223114,-1.137699,-0.050382,-0.051018,6.000933,0.000043,-0.008248,-0.021620,-0.021880,3.141593
935.0,-1.195244,-0.998578,-0.055974,-0.056040,6.001700,-0.000114,0.015067,-0.022694,-0.022327,3.141593
940.0,-1.147664,-1.284655,-0.041194,-0.041070,6.002467,0.000014,-0.001362,-0.021950,-0.021397,3.141593
945.0,-1.105422,-1.024807,-0.050422,-0.050470,6.003234,0.000014,0.006722,-0.022318,-0.021880,3.141593
950.0,-1.079146,-0.899159,-0.055201,-0.054180,6.003617,0.000014,-0.000891,-0.021977,-0.020019,3.141593
955.0,-1.044011,-1.057275,-0.046834,-0.048494,6.004001,-0.000057,0.015950,-0.022768,-0.022810,3.141593
960.0,-1.006458,-1.107669,-0.042827,-0.042406,6.004768,-0.000014,0.004059,-0.022252,-0.022810,3.141593
965.0,-0.974903,-0.988518,-0.046699,-0.047152,6.005151,-0.000057,0.008800,-0.022471,-0.022327,3.141593
970.0,-0.937968,-1.064591,-0.041442,-0.041385,6.005919,-0.000029,-0.004326,-0.021898,-0.021397,3.141593
975.0,-0.906386,-0.950529,-0.044860,-0.045704,6.006302,-0.000014,-0.001928,-0.022011,-0.021880,3.141593
980.0,-0.879026,-0.881378,-0.046657,-0.046546,6.006685,0.000157,-0.008003,-0.021669,-0.020466,3.141593
985.0,-0.865082,-0.854207,-0.047888,-0.046548,6.007069,0.000029,0.008937,-0.022434,-0.021880,3.141593
990.0,-0.838221,-0.857122,-0.046724,-0.047982,6.007452,-0.000057,0.006216,-0.022337,-0.022810,3.141593
995.0,-0.808470,-0.757826,-0.049581,-0.049341,6.008219,-0.000072,-0.006624,-0.021792,-0.020949,3.141593
1000.0,-0.776553,-0.873809,-0.042811,-0.041967,6.008603,0.000057,-0.003408,-0.021913,-0.021880,3.141593
1005.0,-0.747063,-0.835828,-0.042855,-0.043269,6.008986,-0.000029,-0.005768,-0.021829,-0.022810,3.141593
1010.0,-0.723655,-0.784276,-0.044022,-0.043764,6.009370,-0.000086,0.013481,-0.022702,-0.022327,3.141593
1015.0,-0.697076,-0.745874,-0.044275,-0.044254,6.009753,0.000057,0.003383,-0.022222,-0.022810,3.141593
1020.0,-0.671187,-0.670787,-0.046064,-0.046507,6.010137,0.000043,-0.000717,-0.022012,-0.022327,3.141593
1025.0,-0.666887,-0.515203,-0.053395,-0.052621,6.010137,0.000029,-0.009003,-0.021649,-0.021880,3.141593
1030.0,-0.646559,-0.567893,-0.050242,-0.050231,6.010520,-0.000029,0.013904,-0.022672,-0.021880,3.141593
1035.0,-0.618909,-0.782587,-0.039354,-0.039107,6.011287,0.000057,-0.010202,-0.021591,-0.021880,3.141593
1040.0,-0.584291,-0.691940,-0.040966,-0.040485,6.011671,0.000014,-0.008118,-0.021674,-0.022810,3.141593
1045.0,-0.576226,-0.467325,-0.050795,-0.050269,6.011671,-0.000014,-0.000818,-0.022009,-0.021397,3.141593
1050.0,-0.569027,-0.612195,-0.044730,-0.044206,6.012054,-0.000086,0.003071,-0.022222,-0.021880,3.141593
1055.0,-0.538589,-0.641680,-0.041467,-0.041870,6.012438,0.000000,-0.001059,-0.022020,-0.022810,3.141593
1060.0,-0.514857,-0.588351,-0.042349,-0.042345,6.012821,0.000057,-0.014569,-0.021392,-0.021880,3.141593
1065.0,-0.507987,-0.419051,-0.049768,-0.049787,6.013205,0.000000,0.001467,-0.022107,-0.022327,3.141593
1070.0,-0.487275,-0.475559,-0.046083,-0.046054,6.013205,0.000072,-0.002261,-0.021905,-0.023293,3.141593
1075.0,-0.468986,-0.533028,-0.042610,-0.042810,6.013588,-0.000057,-0.008349,-0.021672,-0.020949,3.141593
1080.0,-0.462597,-0.369414,-0.049804,-0.049317,6.013588,-0.000043,-0.003285,-0.021905,-0.021880,3.141593
1085.0,-0.443678,-0.465251,-0.044604,-0.044198,6.013972,-0.000072,0.001757,-0.022146,-0.022327,3.141593
1090.0,-0.439786,-0.326995,-0.050966,-0.051178,6.014355,-0.000014,-0.006935,-0.021749,-0.021880,3.141593
1095.0,-0.419240,-0.404171,-0.046342,-0.046988,6.014739,-0.000014,-0.000414,-0.022034,-0.022327,3.141593
1100.0,-0.396556,-0.397707,-0.045094,-0.044665,6.014739,-0.000129,-0.004313,-0.021910,-0.021397,3.141593
1105.0,-0.394088,-0.304071,-0.049527,-0.049318,6.014739,-0.000014,-0.003285,-0.021951,-0.020466,3.141593
1110.0,-0.375397,-0.408258,-0.043855,-0.044204,6.015122,-0.000072,0.019262,-0.022983,-0.023740,3.141593
1115.0,-0.359278,-0.486934,-0.039480,-0.040483,6.015506,0.000000,-0.012030,-0.021603,-0.021397,3.141593
1120.0,-0.333211,-0.483627,-0.037647,-0.038148,6.015889,0.000057,-0.001462,-0.022046,-0.021880,3.141593
1125.0,-0.325965,-0.299922,-0.045304,-0.045136,6.015889,0.000086,0.003717,-0.022254,-0.021880,3.141593
1130.0,-0.325550,-0.240673,-0.048267,-0.048383,6.015889,0.000029,-0.012513,-0.021532,-0.021397,3.141593
1135.0,-0.325820,-0.236020,-0.049011,-0.048858,6.015889,0.000057,-0.006351,-0.021792,-0.021880,3.141593
1140.0,-0.325976,-0.226730,-0.050016,-0.050244,6.015889,-0.000057,0.006825,-0.022397,-0.023740,3.141593
1145.0,-0.300715,-0.528475,-0.035158,-0.035834,6.016656,0.000057,0.000577,-0.022073,-0.021880,3.141593
1150.0,-0.281997,-0.286648,-0.044312,-0.044207,6.016656,0.000014,-0.006937,-0.021739,-0.021880,3.141593
