t_ms,tilt_angle,gyro_rate,balance_out,spd_fb_L,spd_fb_R,iq_L,iq_R,accel_X,accel_Y,accel_Z
2.6,-2.015195,-0.160932,0.000000,-0.019087,-0.005573,-0.000000,-0.001295,0.000000,-0.050781,1.147461
2.6,-2.021137,-0.121809,0.000000,0.000034,-0.033364,-0.000093,0.000902,-0.001465,-0.049316,1.129395
2.6,-2.021239,-0.127556,0.000000,0.047310,-0.004729,0.001604,0.000648,-0.005371,-0.035156,1.169922
2.6,-2.025406,-0.504793,0.000000,0.040309,0.002094,-0.000000,0.000648,-0.001465,-0.027344,1.165527
2.6,-2.018994,-0.393628,0.000000,-0.001676,0.021918,-0.000000,0.000648,-0.005371,-0.027832,1.164062
2.6,-2.020774,-0.454241,0.000000,-0.026143,0.023583,-0.000848,-0.000000,0.002441,-0.042969,1.148926
2.6,-2.018070,-0.515892,0.000000,-0.027113,0.321023,-0.000000,-0.000000,0.007812,-0.044434,1.118652
7.1,-2.016171,-0.289020,0.000000,-0.003096,0.399006,-0.000000,-0.000000,-0.010254,-0.034180,1.148438
7.1,-2.011411,-0.577887,0.000000,0.022079,0.204667,0.000848,-0.000000,0.000488,-0.035645,1.145020
7.1,-2.021261,-0.131061,0.000000,0.026947,-0.010914,-0.000093,-0.000000,0.003906,-0.054199,1.103516
7.1,-2.030572,-0.401085,0.000000,-0.000285,-0.112902,-0.000755,-0.000903,-0.006348,-0.043945,1.134766
7.1,-2.033901,-0.166930,0.000000,0.156150,-0.121709,-0.000000,-0.000000,-0.000488,-0.052246,1.139648
7.1,-2.042002,-0.031701,0.000000,0.723456,0.219877,-0.000000,-0.000000,0.001465,-0.037109,1.149902
7.1,-2.048800,0.005672,0.000000,0.974678,0.816692,0.000751,0.000642,-0.013672,-0.028320,1.154297
7.1,-2.057465,-0.005476,0.000000,1.260363,1.157185,-0.000000,0.000639,-0.004883,-0.030762,1.159668
7.1,-2.061843,-0.141345,0.000000,1.221732,1.509569,-0.000000,-0.000000,-0.003906,-0.048340,1.133789
7.1,-2.072338,0.005331,0.000000,1.123726,1.580251,-0.000000,-0.000000,-0.006348,-0.045898,1.142578
7.1,-2.082905,-0.252674,0.000000,0.889298,1.457193,-0.000000,0.000630,-0.008789,-0.056641,1.137695
7.1,-2.091850,-0.186649,0.000000,0.484876,1.258897,0.000857,-0.000000,-0.002930,-0.040527,1.148926
7.1,-2.101831,-0.319557,0.000000,0.344845,0.790504,-0.000000,-0.000000,-0.000488,-0.044922,1.142090
7.1,-2.116335,-0.626720,0.000000,0.015505,0.511308,-0.000000,-0.000000,-0.004395,-0.045898,1.146973
7.1,-2.120831,-0.195133,0.000000,-0.199952,0.255597,0.000742,0.000624,-0.015137,-0.037109,1.169434
7.1,-2.138889,-0.346750,0.000000,-0.145950,0.158963,0.000118,0.000622,0.007812,-0.054199,1.090820
7.1,-2.146956,-0.126372,0.000000,0.332561,0.190632,0.000741,-0.000288,0.004883,-0.045410,1.121582
7.1,-2.157853,-0.375577,0.000000,0.335131,0.009992,-0.000000,-0.000000,-0.002441,-0.037598,1.174805
7.1,-2.169336,-0.184116,0.000000,0.277934,0.294595,-0.000000,0.000291,-0.002930,-0.050293,1.144531
7.2,-2.178660,-0.363235,0.000000,0.820977,0.699416,-0.000000,0.000618,-0.000488,-0.044922,1.150391
7.2,-2.192550,-0.182390,0.000000,1.045777,0.759556,-0.000000,0.000617,-0.003418,-0.044434,1.151855
7.2,-2.203984,-0.007009,0.000000,1.077781,0.707641,-0.000733,-0.000000,-0.006836,-0.046875,1.121582
7.2,-2.208981,-0.043863,0.000000,1.230719,0.891602,-0.000132,-0.000913,-0.005371,-0.058594,1.139160
7.2,-2.226347,0.009080,0.000000,1.079582,1.046610,-0.000865,0.000914,0.001953,-0.049316,1.115723
8.1,-2.008016,-0.966218,0.000000,-3.310951,-3.199079,0.001612,-0.000000,-0.007324,-0.015625,1.150391
13.1,-1.969949,-0.412655,0.000000,-2.985221,-2.897555,-0.000000,-0.000000,0.000000,-0.012207,1.168945
18.1,-1.923735,-0.726255,0.000000,-2.761702,-2.555634,-0.001611,0.000728,-0.005371,-0.013672,1.140625
23.1,-1.868742,-0.364079,0.000000,-2.321783,-1.987532,-0.001647,0.000733,-0.007324,0.003906,1.176758
28.1,-1.806910,-0.770791,0.000000,-1.929189,-1.345487,-0.000000,-0.000000,0.000000,0.016113,1.155273
33.1,-1.737498,-0.535380,0.000000,-1.490861,-0.365370,0.000829,-0.001722,0.002441,0.015625,1.131836
38.1,-1.655045,-0.610225,0.000000,-0.534504,0.182228,-0.000000,-0.000000,-0.020020,0.017578,1.171875
43.1,-1.578804,-0.622798,0.000000,0.149486,0.493925,-0.000000,-0.000000,-0.008789,0.012207,1.157715
48.1,-1.485599,-0.938766,0.000000,0.271306,0.486788,0.000831,-0.000000,0.023438,0.043457,1.148438
53.1,-1.368483,-1.760326,0.000000,0.326857,0.287373,-0.000000,-0.000000,0.014160,0.040039,1.171387
58.1,-1.228190,-2.439435,0.000000,0.251798,0.100148,-0.000000,-0.000000,0.016113,0.065918,1.210938
63.1,-1.079630,-2.995687,0.000000,0.034442,-0.254788,-0.000000,-0.000739,-0.004883,0.042969,1.172852
68.1,-0.966676,-3.874361,0.000000,-1.298908,-1.949227,0.001608,0.000854,-0.057617,0.061035,1.222168
73.1,-0.935572,-6.115428,0.000000,-4.127729,-4.605378,-0.000000,-0.000000,-0.032715,-0.002441,1.143066
78.1,-0.970805,-7.413715,0.000000,-8.134377,-8.125456,0.000858,-0.000000,-0.005371,-0.046387,1.214844
83.1,-1.096966,-8.977605,0.000000,-12.199963,-12.587895,0.000716,-0.000000,0.058105,-0.095703,1.169434
88.1,-1.266705,-10.804979,0.000000,-16.408112,-17.843399,0.000678,0.000779,0.003906,-0.131348,1.132812
93.1,-1.420352,-12.080729,0.000000,-20.150229,-22.854010,-0.000000,-0.000737,-0.043457,-0.084473,1.182617
98.1,-1.574539,-13.135641,0.000000,-23.480762,-26.682270,0.000573,-0.000000,-0.005371,-0.056152,1.133789
103.1,-1.715681,-14.287156,0.000000,-26.533733,-28.953445,-0.000000,-0.000912,0.002441,-0.086914,1.139160
108.1,-1.865385,-15.443886,0.000000,-28.992840,-29.846478,0.000929,-0.000000,0.017090,-0.074707,1.210449
113.1,-2.024242,-16.285717,0.000000,-31.056059,-30.529537,-0.000000,-0.001861,-0.003906,-0.085449,1.176270
118.1,-2.202542,-17.384201,0.000000,-32.746349,-31.133629,-0.000000,0.000366,0.001465,-0.090820,1.137695
123.2,-2.396794,-18.344469,0.000000,-34.472012,-32.733582,0.000855,-0.000000,-0.036133,-0.118164,1.128906
128.1,-2.585286,-19.448883,0.000000,-36.968151,-34.717396,0.000799,-0.000868,-0.032715,-0.112305,1.152832
133.1,-2.803772,-20.668196,0.000000,-39.371437,-37.184238,0.000000,-0.000798,0.001465,-0.118164,1.137207
138.1,-3.047689,-22.484072,0.000000,-42.061653,-39.946674,0.000000,0.000121,0.020508,-0.138184,1.140137
143.1,-3.299693,-24.513382,0.000000,-45.016167,-42.985062,0.000427,-0.000265,0.014160,-0.143066,1.164551
148.1,-3.561862,-26.681454,0.000000,-48.460464,-46.462578,0.000000,0.000000,0.002441,-0.148438,1.182129
153.1,-3.851883,-28.514383,0.000000,-52.787071,-50.674614,0.000177,0.000560,-0.002441,-0.161133,1.116211
158.1,-4.148672,-31.301815,0.000000,-57.950432,-55.732944,0.000000,0.000182,-0.016113,-0.166504,1.116211
163.2,-4.478202,-34.230476,0.000000,-63.048737,-61.538918,0.000896,0.000000,-0.017578,-0.181641,1.130859
168.1,-4.827965,-37.250103,0.000000,-69.100693,-67.428200,0.000000,0.000000,-0.010254,-0.198242,1.118652
173.1,-5.195818,-40.326530,0.000000,-75.998894,-73.985115,0.000899,0.000000,0.008301,-0.182129,1.076660
178.1,-5.580708,-43.701939,0.000000,-83.204102,-81.018562,0.000000,0.002272,0.005859,-0.213867,1.081543
183.1,-5.990106,-47.467743,0.000000,-90.608696,-87.712585,0.000920,0.000855,0.005859,-0.198242,1.055176
188.1,-6.412249,-51.255753,0.000000,-98.967430,-95.582626,-0.000578,0.000420,-0.003418,-0.205566,1.019531
193.1,-6.838354,-54.450539,0.000000,-107.384811,-103.264671,0.000839,0.000692,-0.042480,-0.161133,1.008789
198.1,-7.273798,-59.135674,0.000000,-115.313385,-110.331169,0.000433,0.001584,-0.026367,-0.196289,0.968750
203.1,-7.710073,-62.255730,0.000000,-122.462578,-117.215164,0.000000,0.000533,-0.010742,-0.184082,0.942383
208.1,-8.175117,-66.676964,0.000000,-128.564240,-123.724533,0.000916,-0.000016,-0.006348,-0.202148,0.874512
213.1,-8.626338,-70.874786,0.000000,-134.371765,-130.059891,0.001773,0.001423,0.015137,-0.191406,0.822266
218.1,-9.090912,-75.806381,0.000000,-142.119186,-139.314880,0.001535,0.000040,0.008789,-0.086914,0.692871
223.1,-9.542681,-79.576607,0.000000,-150.091690,-148.559128,-0.000000,0.000487,0.021973,-0.130371,0.646484
228.1,-9.987889,-84.931000,0.000000,-157.459747,-156.925262,-0.000920,0.000000,-0.005371,-0.161621,0.777344
233.1,-10.362924,-88.985275,0.000000,-163.580688,-163.725418,-0.000766,0.000397,-0.009277,-0.086914,0.606934
238.1,-10.735296,-93.160271,0.000000,-169.136703,-170.063705,-0.000467,-0.000870,0.026367,-0.068848,0.583008
243.1,-11.052221,-97.565231,0.000000,-173.072922,-173.728561,-0.000754,-0.000898,-0.000488,-0.030273,0.598145
248.1,-11.414600,-102.053925,0.000000,-177.236893,-177.520920,-0.000271,-0.000212,-0.047363,-0.078613,0.610840
253.1,-11.485956,-106.365250,0.000000,-181.354065,-181.071732,0.000000,0.000807,-0.084473,0.007812,0.474121
258.1,-11.461201,-110.707527,0.000000,-183.193863,-182.289307,0.000023,0.000923,-0.021484,0.037598,0.330566
263.1,-11.327461,-114.698357,0.000000,-184.577362,-182.400558,-0.000184,0.000660,0.018555,0.039551,0.441895
268.1,-11.270037,-119.023346,0.000000,-183.411026,-179.774673,-0.000232,0.000131,0.045898,0.057617,0.285156
273.1,-10.760399,-122.766525,0.000000,-179.531097,-175.944473,0.000145,-0.000442,0.002441,0.131348,0.243652
278.1,-9.895372,-126.469910,0.000000,-174.760178,-172.977066,-0.001430,-0.000840,-0.020508,0.154785,0.191895
283.1,-13.030078,-249.647751,0.000000,-155.974747,-156.878510,-0.016340,-0.013623,-2.785156,-4.000000,-4.000000
288.1,-11.955585,119.131912,0.000000,-56.990360,-56.679222,-0.000896,-0.001290,-0.128906,0.635254,-4.000000
293.1,-8.730609,44.120247,0.000000,35.713322,35.821304,-0.000682,-0.000926,-0.312012,1.944824,0.297363
298.1,-9.505807,22.313530,0.000000,64.811340,65.615005,-0.000500,0.000542,-0.092285,0.353027,1.581543
303.1,-8.220754,7.765107,0.000000,48.239784,49.308651,0.000000,0.000000,-0.622070,-0.707520,1.966797
308.1,-9.029261,4.890378,0.000000,18.979431,19.623852,0.000178,0.000530,-0.683594,0.698730,2.509766
313.1,-11.588916,-10.656454,0.000000,-1.459501,-0.475557,-0.001761,-0.002018,2.079590,-4.000000,3.999878
318.1,-13.471176,40.276855,0.000000,3.112658,3.515404,0.000000,-0.000913,-1.143555,1.015625,1.561035
323.1,-12.193428,10.477932,0.000000,21.852274,21.730909,-0.000366,0.000000,0.756348,-0.415039,-2.278809
328.1,-13.589773,12.452035,0.000000,33.363873,34.119671,0.000442,0.000116,1.233398,-0.230469,-0.723633
333.1,-16.503246,2.599426,0.000000,33.374416,35.185261,0.001426,0.000830,0.497070,-0.054199,-1.359863
338.1,-19.783497,-4.965743,0.000000,20.226057,23.405317,-0.000928,0.000000,1.111328,-1.547852,-0.423828
343.1,-20.496254,-2.561388,0.000000,13.597486,15.863581,0.000000,-0.000000,-0.207520,0.135742,1.470703
348.1,-21.654821,-260.802307,0.000000,17.024445,19.093300,-0.002849,-0.000000,-2.235840,-4.000000,-4.000000
354.1,-22.528936,-38.269318,0.000000,32.528366,32.208710,-0.000764,-0.001261,-1.139648,-1.336426,2.479004
358.1,-22.842642,38.835007,0.000000,52.910053,48.891777,0.003287,0.000930,-0.068359,0.726562,-1.462891
363.1,-24.125154,24.985592,0.000000,42.803604,42.531025,0.001693,0.002356,2.256836,0.777832,-1.247070
368.1,-26.288729,-12.943475,0.000000,11.963924,19.486914,0.000843,-0.000000,-0.078125,-0.701172,-1.356445
373.1,-24.204594,-31.174465,0.000000,-13.087401,0.027447,0.000838,0.000530,-0.275879,-0.482422,0.571777
378.1,-23.090506,-28.742065,0.000000,-21.529615,-9.513361,0.000779,0.000927,-0.092285,-0.242676,0.561035
383.1,-24.400341,-39.038345,0.000000,-21.674540,-15.488750,0.000805,0.001414,0.883301,-0.951172,0.273438
388.1,-26.233112,-40.515442,0.000000,-20.436766,-21.038185,0.000000,-0.001397,-0.741211,2.762207,3.999878
393.1,-26.830967,-19.242634,0.000000,-9.194778,-8.714309,0.000000,-0.000930,-0.654297,1.248047,2.967285
398.1,-28.293030,-22.721939,0.000000,4.518230,6.381204,0.000000,0.001858,-0.635254,-0.605469,1.868652
403.1,-31.056053,-18.814541,0.000000,13.821681,11.844893,-0.000000,-0.001453,-1.394043,-0.485352,-1.071777
408.1,-32.407818,-31.691345,0.000000,20.907959,16.248960,-0.000000,0.000350,1.350586,-1.877930,-0.687988
413.1,-32.843880,-26.797802,0.000000,20.395367,16.482115,0.000857,0.000584,2.019043,-3.130371,-1.172363
418.1,-35.393024,-24.091496,0.000000,8.704035,6.979528,-0.000000,-0.000000,0.063477,-0.888672,-3.228516
423.1,-37.423397,-30.983715,0.000000,-3.594155,-3.132860,-0.000000,-0.000000,-0.260254,-1.008789,0.624023
428.1,-38.952053,-33.901001,0.000000,-7.244740,-7.902425,-0.000106,-0.001282,0.134277,-1.000488,-0.677246
433.1,-40.867504,-36.844601,0.000000,-5.272982,-8.808954,-0.000854,0.000924,0.162598,-1.152832,-0.520020
438.1,-42.703190,-36.833183,0.000000,-2.947455,-6.130301,-0.000000,-0.001473,0.086426,-1.027344,-0.861816
443.1,-44.913754,-35.489624,0.000000,-1.811085,-3.108909,-0.000000,-0.000000,0.011230,-1.000977,0.041016
448.1,-46.564472,-40.776325,0.000000,-0.966862,-0.739576,-0.000000,-0.000927,-0.022949,-0.908691,-0.063965
453.1,-48.025517,-44.757095,0.000000,0.075177,0.198668,-0.000000,-0.000927,-0.070312,-0.944824,0.327148
458.1,-49.428387,-45.974457,0.000000,0.624021,0.795891,0.000847,-0.000927,0.014160,-0.988770,0.173340
463.1,-50.821712,-47.601143,0.000000,0.629662,0.850908,-0.000000,0.000927,0.016602,-1.052246,0.077148
469.1,-52.232414,-48.518753,0.000000,0.360610,0.558610,-0.000000,-0.000927,0.026855,-1.001953,0.038574
473.1,-53.578411,-49.782433,0.000000,0.071555,0.186558,-0.000000,-0.000000,0.011719,-1.004395,0.096191
478.1,-54.932537,-51.168499,0.000000,-0.063768,-0.031584,-0.000000,0.000389,-0.011230,-1.009766,0.095215
483.1,-56.182220,-53.270611,0.000000,-0.351580,-0.093123,0.000846,-0.000000,0.003418,-0.995117,0.131348
488.1,-57.341011,-54.726269,0.000000,-0.517113,-0.086140,-0.000000,-0.000000,0.000977,-1.009277,0.152832
493.1,-58.495110,-55.678886,0.000000,-0.280200,-0.031092,-0.000000,-0.001464,0.002930,-1.007812,0.131836
498.1,-59.611580,-56.671467,0.000000,0.024386,-0.190550,0.000846,-0.000536,0.023438,-1.023926,0.130859
503.1,-60.665722,-57.595478,0.000000,0.137787,-0.460827,-0.000000,0.000927,-0.010254,-0.984375,0.194824
508.1,-61.712261,-58.479195,0.000000,0.102801,-0.294185,-0.000846,0.000927,-0.016602,-1.014160,0.135254
513.1,-62.723045,-59.854633,0.000000,0.031137,-0.057804,-0.000000,0.000927,-0.025391,-0.975098,0.163574
518.1,-63.742344,-61.119896,0.000000,-0.006316,0.107426,0.000846,0.000927,-0.012695,-1.002930,0.114746
523.1,-64.760094,-61.964344,0.000000,-0.009321,0.154082,-0.000000,-0.000000,0.014160,-1.002441,0.116211
528.1,-65.697479,-62.716454,0.000000,0.005942,0.104661,-0.000000,-0.000000,0.030273,-1.006836,0.142090
533.1,-66.588837,-63.133827,0.000000,0.005730,0.044691,-0.000846,-0.000000,0.009766,-1.021973,0.109375
538.1,-67.396492,-63.851940,0.000000,-0.009177,-0.019151,-0.000000,-0.000000,-0.009277,-0.997559,0.159668
543.1,-68.228172,-64.337418,0.000000,-0.012928,-0.029098,-0.000000,0.000927,-0.020020,-0.999023,0.148926
548.1,-69.039833,-65.758965,0.000000,-0.016085,-0.053375,-0.000000,-0.000927,0.011719,-1.022461,0.101562
553.1,-69.837975,-66.142784,0.000000,-0.008120,-0.005234,-0.000846,-0.000927,0.008301,-0.995117,0.150879
558.1,-70.648308,-66.509499,0.000000,0.015328,0.035776,-0.000000,0.000536,0.005371,-1.008301,0.105469
563.1,-71.449867,-67.097435,0.000000,0.015756,0.022194,0.000846,0.002389,-0.004883,-0.999023,0.151367
568.1,-72.163864,-67.522133,0.000000,0.025114,-0.006318,-0.000000,-0.000927,-0.011719,-1.002930,0.140625
573.1,-72.830460,-68.382042,0.000000,-0.017881,-0.040012,0.000846,-0.000927,-0.004883,-0.999512,0.162109
578.1,-73.493919,-68.845512,0.000000,-0.024675,-0.012737,0.000758,-0.000000,-0.013184,-0.997559,0.140625
583.1,-74.155342,-69.019791,0.000000,-0.009280,-0.025284,-0.000088,-0.000000,-0.007812,-0.995117,0.133301
588.1,-74.817528,-69.338539,0.000000,0.004259,-0.013387,-0.000758,-0.000000,-0.012207,-0.990723,0.140137
593.1,-75.443138,-69.574104,0.000000,0.016426,0.024570,-0.000000,0.000536,-0.001953,-1.007324,0.124023
598.1,-76.044434,-70.048409,0.000000,0.010512,0.008259,-0.000088,-0.000000,-0.006348,-0.992188,0.122070
603.1,-76.610718,-70.677330,0.000000,-0.023997,0.013846,-0.000088,0.000536,-0.008301,-0.998535,0.145508
608.1,-77.160118,-70.861656,0.000000,-0.037206,-0.002331,-0.000846,0.000927,-0.002441,-1.014160,0.156738
613.1,-77.696747,-71.065140,0.000000,-0.033581,-0.020238,-0.000846,-0.000000,0.011719,-1.025391,0.107910
618.1,-78.252106,-71.238831,0.000000,-0.016939,-0.012288,-0.000000,-0.002245,0.013184,-1.020020,0.110840
623.1,-78.779846,-71.541367,0.000000,0.026683,0.000506,0.000846,-0.000000,-0.012207,-1.004883,0.110840
628.1,-79.269524,-71.484535,0.000000,0.035299,0.006049,-0.000846,-0.001463,0.000488,-1.000000,0.129395
633.1,-79.724564,-72.089104,0.000000,0.006835,0.044936,-0.001693,0.000927,-0.000977,-0.980957,0.143555
638.1,-80.171562,-71.926811,0.000000,-0.022390,0.034097,-0.000000,-0.000391,-0.010742,-1.004395,0.149414
643.1,-80.626518,-72.437607,0.000000,-0.010693,-0.022778,0.000846,-0.001463,-0.017090,-0.994141,0.148438
648.1,-81.071213,-72.247299,0.000000,0.006192,-0.022131,-0.000000,-0.000927,-0.010254,-1.000977,0.126465
653.1,-81.486603,-72.191643,0.000000,0.008668,-0.032809,-0.000000,-0.000927,-0.000977,-1.009277,0.109375
658.1,-81.845299,-72.523621,0.000000,0.013825,-0.030135,-0.000000,-0.000927,-0.007812,-0.989746,0.154297
663.1,-82.221191,-72.352768,0.000000,0.014178,-0.030309,-0.000000,-0.001854,-0.009277,-0.985352,0.178711
668.1,-82.599113,-72.115440,0.000000,0.017764,0.008056,0.001693,-0.000000,-0.003906,-1.002930,0.115234
673.1,-82.981117,-72.547501,0.000000,0.002640,0.006049,-0.000846,-0.000000,0.002441,-1.007812,0.121582
678.1,-83.337486,-72.105011,0.000000,-0.019934,0.010614,-0.000000,-0.000000,0.008301,-1.017578,0.131836
683.1,-83.679008,-72.458626,0.000000,-0.001151,0.019286,-0.000000,-0.000000,0.001953,-1.013672,0.116211
688.1,-83.991936,-72.392380,0.000000,0.008941,0.010522,-0.000846,-0.000927,0.010254,-1.015137,0.125977
693.1,-84.286430,-72.064903,0.000000,0.011357,0.007582,-0.000000,-0.000000,0.007324,-1.015625,0.126465
698.1,-84.588226,-72.251503,0.000000,0.002719,0.006365,-0.000000,-0.000000,0.011719,-1.007812,0.134277
703.1,-84.877098,-71.841263,0.000000,-0.004284,0.020936,-0.000000,-0.000000,-0.003906,-1.003418,0.144043
708.1,-85.171211,-71.804367,0.000000,0.009341,-0.002781,-0.000000,-0.000536,0.007812,-1.010742,0.122070
713.1,-85.452148,-71.696793,0.000000,0.026083,0.003972,0.000846,-0.000000,0.015625,-1.014648,0.098145
718.1,-85.693108,-71.696022,0.000000,0.011797,-0.029284,-0.000000,-0.000000,-0.011230,-1.015137,0.126953
723.1,-85.922989,-71.375664,0.000000,-0.017193,-0.008038,0.000846,-0.000927,-0.012695,-1.001465,0.159668
728.1,-86.153168,-71.270561,0.000000,-0.028035,-0.024612,-0.000846,-0.000000,0.004395,-1.014160,0.138672
733.1,-86.369217,-71.345955,0.000000,-0.030511,0.015167,-0.000000,-0.000927,-0.002441,-1.017090,0.127930
738.1,-86.594543,-70.954201,0.000000,-0.017542,0.003271,-0.000000,-0.000000,0.001465,-0.998047,0.112305
743.1,-86.800011,-70.635918,0.000000,0.014554,-0.020240,-0.000000,0.000927,-0.003418,-1.024414,0.108887
748.1,-86.996574,-70.292175,0.000000,0.016698,0.001888,-0.000846,-0.000927,-0.004883,-1.006836,0.131836
753.1,-87.192612,-70.056168,0.000000,-0.003910,0.018560,-0.000088,-0.000927,-0.003906,-1.002930,0.119629
758.1,-87.397583,-70.268204,0.000000,0.013235,0.001354,-0.000000,-0.000927,-0.016602,-0.993652,0.157715
763.1,-87.600121,-69.997513,0.000000,0.013197,-0.008483,0.000758,-0.000927,0.002930,-0.998535,0.113770
768.1,-87.769691,-69.865791,0.000000,-0.008692,0.013973,-0.000000,-0.000927,-0.003418,-0.994141,0.145020
773.1,-87.928719,-69.683434,0.000000,-0.023374,-0.017815,-0.000088,-0.001854,-0.004883,-1.018555,0.118164
778.1,-88.113358,-69.407768,0.000000,-0.035289,-0.006177,-0.000000,0.000927,-0.012695,-0.990723,0.124023
783.1,-88.263763,-68.873627,0.000000,-0.013248,0.012439,-0.000846,-0.000000,-0.017578,-1.002930,0.136230
788.1,-88.431030,-68.738213,0.000000,0.009077,0.028275,0.000935,-0.000000,-0.015625,-0.997559,0.128906
793.1,-88.584541,-68.326950,0.000000,0.044569,0.013892,-0.000000,-0.000927,0.003906,-1.021973,0.098145
798.1,-88.712593,-68.248352,0.000000,0.011569,0.020719,-0.000000,-0.000000,-0.000488,-1.003906,0.127441
803.1,-88.834625,-67.683281,0.000000,-0.015538,-0.001283,-0.000846,-0.000927,-0.000488,-1.000977,0.115723
808.1,-88.938393,-67.477013,0.000000,-0.011765,-0.037564,-0.000000,0.000391,-0.005371,-0.998535,0.146973
813.1,-89.041054,-67.217422,0.000000,0.004287,-0.023414,-0.000000,0.000927,0.003418,-1.015137,0.113770
819.2,-89.140244,-67.085411,0.000000,0.009833,0.018002,0.000846,-0.000000,-0.007812,-1.000000,0.131348
823.1,-89.241096,-66.552780,0.000000,-0.004630,0.047101,-0.000000,-0.000000,-0.005371,-1.007324,0.092285
828.1,-89.355331,-66.459991,0.000000,-0.010937,0.014396,-0.000000,-0.000000,0.000488,-1.008301,0.103027
833.1,-89.448647,-65.959854,0.000000,-0.003695,0.005544,-0.000000,0.000927,-0.005371,-0.992676,0.144531
838.1,-89.533119,-65.640816,0.000000,0.009105,0.001462,-0.000000,-0.000536,0.007812,-0.996582,0.120605
