t_ms,tilt_angle,gyro_rate,balance_out,spd_fb_L,spd_fb_R,iq_L,iq_R,accel_X,accel_Y,accel_Z
1035.4,0.340390,16.435085,0.000000,18.634893,7.848016,0.001861,0.000000,0.014648,0.096680,1.096680
1040.4,0.589673,17.217918,0.000000,19.966312,7.917715,-0.000000,0.000000,0.015625,0.094727,1.108887
1045.4,0.842263,18.152430,0.000000,20.836590,8.056329,-0.000000,0.000000,0.012207,0.095703,1.088379
1050.4,1.113438,19.029615,0.000000,21.361456,8.195127,0.000902,0.000227,0.010742,0.110840,1.102051
1055.4,1.393387,19.990309,0.000000,22.047567,8.229237,-0.000000,-0.000253,0.009277,0.122070,1.047363
1060.4,1.681839,20.468105,0.000000,22.871346,8.015188,-0.000000,0.000631,0.017578,0.125977,1.068848
1065.4,1.988364,21.361738,0.000000,24.123476,7.974727,-0.000000,0.000306,0.017578,0.150879,1.125000
1070.4,2.306987,22.676472,0.000000,25.139009,8.244636,0.000772,-0.000663,0.022461,0.154785,1.073730
1075.4,2.637629,23.550808,0.000000,26.789616,8.422293,-0.000000,0.000209,0.018555,0.142090,0.994141
1080.4,2.979972,24.905914,0.000000,28.770432,8.611008,0.000649,0.000000,0.018066,0.157227,1.025879
1085.4,3.342952,26.379177,0.000000,30.455721,9.600899,-0.000352,0.000418,0.027832,0.172852,1.036621
1090.4,3.719678,27.594889,0.000000,32.140450,10.480519,-0.000000,0.000000,0.008301,0.189941,1.015137
1095.4,4.119532,29.243633,0.000000,33.747871,11.815425,0.000000,-0.000444,0.016113,0.200684,0.989746
1100.4,4.550751,31.343100,0.000000,36.268688,13.429309,0.000262,-0.001051,0.000000,0.214355,0.967285
1105.4,4.999794,33.789349,0.000000,38.644894,15.488955,0.000000,0.000000,0.004395,0.200684,0.920898
1110.4,5.478964,35.696342,0.000000,40.942410,18.028978,0.000000,0.000000,0.011230,0.229004,0.937988
1115.4,6.012787,38.651371,0.000000,44.241112,21.299450,-0.000873,-0.000672,0.011719,0.249512,0.851562
1120.4,6.580959,41.914810,0.000000,48.502655,25.572931,0.000000,0.000000,0.020996,0.259766,0.837402
1125.4,7.207238,45.349873,0.000000,53.675102,30.519184,-0.000445,-0.000026,0.004395,0.277832,0.812500
1130.4,7.905039,49.278343,0.000000,59.347965,36.191742,-0.000903,-0.000000,0.010254,0.315918,0.809570
1135.4,8.688707,52.641792,0.000000,65.189758,41.805511,-0.000786,0.000898,0.016113,0.325195,0.732910
1140.4,9.507983,56.212509,0.000000,70.743561,47.195335,-0.000886,0.000384,0.024902,0.355957,0.760742
1145.4,10.460089,59.735817,0.000000,75.892143,51.639954,-0.000930,-0.000000,0.033691,0.393555,0.709473
1150.4,11.476657,63.740910,0.000000,81.168701,54.797070,0.000000,0.000896,0.016113,0.419434,0.685547
1155.4,12.606892,68.612900,0.000000,85.867920,57.783104,-0.000786,0.000823,0.041504,0.431641,0.619141
1160.4,13.956845,72.693871,0.000000,91.115921,61.225830,-0.001499,-0.000877,0.025391,0.461426,0.536133
1165.3,15.442589,79.084755,0.000000,96.643394,65.845581,0.000000,0.000540,0.004883,0.487305,0.439941
1170.4,17.043430,84.533226,0.000000,103.201584,71.607048,0.000000,0.000000,0.017090,0.508301,0.432617
1175.4,18.884573,90.231827,0.000000,110.211357,78.220963,-0.000514,-0.000837,0.001465,0.541504,0.298340
1180.4,20.973289,100.679718,0.000000,116.913307,84.756241,0.000000,-0.000894,-0.028809,0.584473,0.262695
1185.4,23.257820,92.587341,0.000000,122.639854,90.506317,0.000903,0.000000,-0.001953,0.629883,0.183105
1190.4,25.718695,105.413315,0.000000,127.740471,96.207321,-0.000628,-0.000124,-0.012207,0.671875,0.131836
1195.4,28.331896,123.345047,0.000000,132.806366,100.991791,-0.000162,-0.000679,-0.010742,0.704102,0.024902
1200.4,31.158012,127.579254,0.000000,137.156998,105.580353,-0.000920,-0.000394,0.005859,0.750977,0.014648
1205.3,34.110558,131.005005,0.000000,140.690582,110.328156,-0.000861,-0.001643,-0.009277,0.763184,-0.091309
1210.4,37.463371,144.084106,0.000000,145.811508,114.577278,-0.000579,0.000000,0.013672,0.829590,-0.164062
1215.3,40.492352,153.901703,0.000000,149.941101,117.763145,0.000149,-0.000227,-0.036621,0.900391,-0.314941
1220.4,43.754410,156.962906,0.000000,153.373245,120.350777,-0.000300,0.000706,0.027344,0.948242,-0.336426
1225.4,45.688049,173.294800,0.000000,156.356812,121.815575,0.000892,0.000547,-0.102539,1.296387,-0.930664
1230.4,48.712132,169.213058,0.000000,157.801727,122.715828,-0.000223,0.000797,0.241211,1.468750,-0.282227
1235.4,51.525375,75.744110,0.000000,151.409790,115.138084,0.010157,0.010700,2.385742,1.920410,-4.000000
1240.3,47.049854,-202.077652,0.000000,53.178085,15.729013,0.001577,-0.000035,2.556641,-3.011230,-3.709961
1245.4,46.595963,-56.871586,0.000000,-58.555603,-93.324669,0.000000,0.000673,0.085938,-1.006836,3.999878
1250.4,47.578335,60.221783,0.000000,-98.617088,-130.651505,0.000000,-0.000535,-0.225586,0.619141,3.999878
1255.4,46.619827,45.241131,0.000000,-82.129570,-111.787651,-0.000903,-0.000539,-0.026855,0.837402,0.679199
1260.4,47.396797,30.620865,0.000000,-44.475662,-71.030373,-0.000912,0.000259,-0.384277,0.535645,0.054199
1265.3,50.193142,58.712452,0.000000,-9.762343,-39.523678,-0.001210,-0.000854,0.525879,0.794922,-1.382812
1270.4,52.600895,72.509247,0.000000,16.778025,-24.111185,-0.000904,-0.000811,0.102539,0.377930,0.325684
1275.4,53.356354,68.025543,0.000000,31.019730,-15.793371,0.000891,0.000844,-0.157715,0.355957,0.343750
1280.4,54.075272,57.387047,0.000000,29.154799,-16.586943,0.000881,0.001582,-1.915039,3.999878,3.999878
1285.4,56.133152,62.292915,0.000000,13.724789,-28.054895,0.000000,0.000365,0.891602,1.083008,-0.445801
1290.4,55.978901,68.066353,0.000000,-2.969707,-37.832813,0.000197,0.000417,-0.502930,1.088379,-0.177734
1295.4,56.997265,58.562363,0.000000,-5.964139,-37.771671,0.000000,0.000000,-0.047852,0.751953,-0.142578
1300.3,58.310524,56.827995,0.000000,-3.403791,-34.736694,0.000000,0.001196,0.255859,1.242676,-0.075195
1305.4,59.954910,62.864975,0.000000,-0.780964,-29.532310,0.000000,-0.000240,-0.165527,1.059570,0.144043
1310.4,61.432652,62.870415,0.000000,3.913643,-21.238003,0.000000,0.001583,0.008789,0.863770,-0.090820
1315.4,62.496773,62.478973,0.000000,6.464954,-15.364007,0.000000,-0.000855,-0.155273,1.115234,0.145508
1320.4,64.056793,66.371178,0.000000,5.736860,-12.899022,0.000125,0.000833,-0.062500,0.807129,-0.124023
1325.4,65.169655,65.183456,0.000000,6.161316,-9.741715,0.000000,-0.001611,0.059570,0.989746,0.127441
1330.4,66.334991,67.023285,0.000000,6.094609,-6.979722,0.000000,0.000000,-0.117676,1.001953,-0.078613
1335.4,67.572166,68.772095,0.000000,5.193939,-4.500585,0.000000,-0.000795,-0.019531,1.028809,0.045410
1340.4,68.682892,68.777306,0.000000,5.481814,-1.335904,0.000830,0.000000,-0.062500,0.977539,-0.000488
1345.3,69.628799,69.894432,0.000000,4.968683,1.285601,0.000000,0.000791,-0.029785,1.026367,0.083984
1350.3,70.542191,71.187973,0.000000,4.241255,2.522697,0.000841,-0.000820,-0.028809,0.991211,0.050781
1355.4,71.304710,71.561401,0.000000,3.328240,2.286809,-0.000013,0.000000,-0.052246,0.999512,0.211426
1360.4,72.100792,72.183861,0.000000,2.495586,2.352900,0.000000,0.000000,-0.000488,0.987793,0.084473
1365.3,72.836853,72.886360,0.000000,1.798145,2.813547,0.000004,0.000000,-0.015137,0.979004,0.134277
1370.4,73.533165,73.149712,0.000000,1.281472,2.979003,-0.000009,-0.000804,-0.020996,0.994141,0.139160
1375.3,74.208580,73.520203,0.000000,0.952147,2.724260,0.000000,0.000000,-0.009277,1.003418,0.120605
1380.4,74.864159,73.875275,0.000000,0.529174,1.958433,-0.000014,0.000008,-0.002441,0.991699,0.147461
1385.4,75.466064,74.184105,0.000000,0.237943,0.854475,0.000017,0.000802,-0.001953,0.994141,0.142090
1390.3,76.096321,74.484444,0.000000,-0.134113,-0.272688,0.000000,0.001612,-0.020996,1.006348,0.098633
1395.4,76.710968,75.050903,0.000000,-0.332048,-0.780501,0.000000,0.000000,-0.002441,0.979004,0.107910
1400.4,77.336319,75.324242,0.000000,-0.320036,-0.696002,0.000017,0.000000,-0.012207,1.006348,0.098633
1405.4,77.974869,75.712646,0.000000,-0.183922,-0.352893,0.000797,-0.000810,-0.010742,0.992676,0.104492
1410.4,78.542274,76.145592,0.000000,-0.048627,-0.050702,0.000000,0.000000,-0.016602,0.993164,0.132324
1415.3,79.118752,76.307259,0.000000,0.020892,0.100628,0.000000,0.000000,-0.007324,1.001953,0.121582
1420.4,79.659126,76.524521,0.000000,0.042739,0.099423,0.000000,0.000000,-0.017578,1.009277,0.104004
1425.3,80.186691,76.844856,0.000000,0.027544,0.055869,0.000000,0.000000,-0.005859,0.992676,0.104980
1430.4,80.679153,76.642975,0.000000,0.007476,0.017179,0.000000,0.000000,-0.019531,1.012207,0.138184
1435.4,81.183556,76.921738,0.000000,-0.005347,-0.002567,0.000000,0.000000,-0.019531,0.999023,0.105469
1440.4,81.647453,76.892731,0.000000,-0.008723,-0.025930,0.000000,-0.000008,-0.020996,1.020020,0.138672
1445.4,82.084427,77.192558,0.000000,-0.006391,-0.010383,0.000000,0.000000,-0.017090,0.998047,0.144043
1450.4,82.517769,77.455986,0.000000,-0.009584,0.012139,0.000000,-0.001612,-0.022949,1.002930,0.123047
1455.3,82.946793,77.026848,0.000000,-0.004535,0.005412,0.000000,0.000000,-0.021484,1.014160,0.143555
1460.4,83.361282,77.210716,0.000000,-0.001197,-0.006624,-0.000797,0.000802,0.002930,0.976074,0.091309
1465.4,83.739754,77.199844,0.000000,0.007433,-0.008336,0.000000,0.000000,-0.017578,0.989746,0.127441
1470.4,84.128586,77.058655,0.000000,0.019329,-0.004750,0.000000,0.000000,-0.007812,0.998047,0.081543
1475.3,84.490051,77.413925,0.000000,0.009005,0.001591,0.000000,0.000000,-0.016113,1.006348,0.114258
1480.4,84.838837,77.263603,0.000000,-0.003095,0.014564,0.000000,-0.000810,-0.016602,1.009766,0.106934
1485.4,85.199043,76.832047,0.000000,-0.023425,-0.004060,0.000000,0.000000,-0.004395,0.993652,0.111328
1490.4,85.542091,77.078957,0.000000,-0.008570,-0.003412,0.000000,0.000810,-0.001953,0.971680,0.077148
1495.4,85.869530,77.602196,0.000000,0.006783,0.001646,0.000000,0.000000,-0.013184,0.984863,0.086426
1500.4,86.170372,76.754654,0.000000,0.009039,0.018732,0.000000,0.000000,-0.019043,1.003418,0.121094
1505.3,86.459320,76.914261,0.000000,0.005619,0.006632,0.000000,0.000000,-0.003906,0.992676,0.099609
1510.4,86.709442,76.541252,0.000000,0.001336,-0.015515,0.000000,0.000000,-0.012207,1.009766,0.122070
1515.4,86.984535,76.462769,0.000000,-0.001349,-0.016404,0.000000,0.000000,-0.010742,0.993164,0.104004
1520.3,87.251366,76.167099,0.000000,-0.016923,0.001642,0.000000,0.000802,0.000977,0.998047,0.106445
1525.3,87.497108,75.966522,0.000000,-0.009702,-0.011251,0.000000,0.000000,-0.004883,1.001953,0.118652
1530.3,87.722809,76.113777,0.000000,0.004065,0.006135,0.000000,0.000000,-0.009277,0.995605,0.113770
1535.4,87.933052,75.570259,0.000000,0.018214,0.020660,-0.000017,0.000802,-0.018555,0.991699,0.112793
1540.4,88.160904,75.257820,0.000000,0.012144,0.013267,0.000000,0.000000,-0.012695,0.981934,0.094727
1545.4,88.362236,75.375717,0.000000,0.001399,-0.008277,0.000000,0.000000,-0.013672,0.996582,0.113770
1550.3,88.581108,75.168106,0.000000,0.000406,0.008821,0.000797,0.000810,-0.011230,1.013672,0.108887
1555.3,88.756126,74.720009,0.000000,0.001534,0.009923,0.000000,0.000000,-0.024414,1.017090,0.125977
1560.4,88.944611,74.551857,0.000000,-0.001074,-0.011074,-0.000781,-0.000802,-0.011719,0.998535,0.109863
1565.3,89.117432,73.981949,0.000000,-0.014052,-0.042362,0.000000,0.000810,-0.004883,0.990723,0.104980
1570.4,89.314957,73.996750,0.000000,-0.006055,-0.034285,0.000000,-0.001612,-0.001953,1.004883,0.125488
1575.4,89.479675,73.571693,0.000000,0.006553,0.005053,0.000797,0.000802,-0.018555,1.007812,0.126953
1580.4,89.642044,73.275269,0.000000,0.011522,0.031934,0.000000,0.000000,0.000488,0.978516,0.082031
1585.4,89.778404,73.166618,0.000000,0.003339,0.022632,-0.000017,0.000000,-0.007324,1.001465,0.116211
1590.4,89.914413,72.891586,0.000000,-0.002706,-0.003675,0.000017,0.000000,-0.011719,1.007324,0.113281
1595.4,90.046211,72.460457,0.000000,-0.004104,-0.011171,0.000000,0.000000,-0.015137,1.002930,0.101074
1600.4,90.166679,71.893555,0.000000,-0.003101,-0.019704,0.000000,0.000000,-0.009277,1.008301,0.114258
1605.3,90.294632,71.926910,0.000000,-0.012808,-0.009421,-0.000797,0.000000,-0.011719,0.988770,0.124023
1610.4,90.402184,71.537560,0.000000,-0.012651,0.015314,-0.000017,0.000000,-0.015137,0.989258,0.092773
1615.4,90.498840,71.067429,0.000000,0.001728,0.018355,0.000000,0.000802,-0.012207,0.998047,0.126465
1620.4,90.602043,70.905907,0.000000,0.017925,0.012805,0.000000,0.000000,-0.025879,0.988281,0.094238
1625.4,90.695763,70.177071,0.000000,0.012988,-0.001288,-0.000017,0.000000,-0.011230,1.008789,0.116211
1631.3,90.790451,69.939644,0.000000,0.002432,-0.007007,0.000000,0.000000,-0.009277,1.000977,0.101074
1635.4,90.892014,69.799194,0.000000,-0.008527,-0.008424,-0.000797,0.000000,-0.008301,0.990234,0.115723
1640.4,90.995148,69.333763,0.000000,-0.019182,-0.020809,0.000000,0.000000,-0.000977,0.997559,0.101562
1645.4,91.067070,68.935524,0.000000,-0.004085,0.004859,0.000000,-0.000810,-0.010254,0.994629,0.122070
1650.4,91.134705,68.822815,0.000000,0.012234,0.010641,0.000797,-0.000008,-0.018555,1.000977,0.109863
1655.3,91.192337,68.104950,0.000000,0.023626,0.000331,0.000000,0.000000,-0.018555,0.991211,0.112305
1660.4,91.257492,68.063629,0.000000,0.007549,0.007678,-0.000797,0.000802,-0.003418,1.002930,0.088379
1665.3,91.281998,67.617676,0.000000,-0.012141,0.053207,0.000000,0.000000,-0.001953,1.000488,0.120117
1670.3,91.346062,67.076828,0.000000,0.003877,-0.010827,0.000017,0.000802,-0.013184,0.997559,0.107910
1675.4,91.374603,66.780228,0.000000,0.005962,-0.025172,0.000781,0.000000,-0.005859,0.997559,0.127441
1680.3,91.442421,66.234886,0.000000,0.009408,-0.034957,0.000000,-0.000802,-0.019043,1.004883,0.118652
1685.4,91.497627,65.636581,0.000000,-0.003605,-0.024602,0.000000,0.000000,-0.003418,1.005859,0.109863
1690.4,91.551399,65.474220,0.000000,-0.011545,-0.012404,-0.000017,-0.001612,-0.005371,1.001465,0.122070
1695.4,91.583260,65.009300,0.000000,-0.011180,-0.007355,0.000000,0.000000,-0.005371,1.005859,0.118652
1700.4,91.615425,64.555161,0.000000,-0.007288,0.005098,-0.000017,-0.000802,-0.005371,1.003418,0.114746
1705.4,91.647522,64.683411,0.000000,0.005251,0.023496,0.000000,0.000810,-0.018066,0.995605,0.117188
1710.4,91.682205,63.925304,0.000000,0.002066,0.014105,0.000000,0.000000,-0.014648,0.998047,0.117676
1715.3,91.718506,63.286644,0.000000,-0.002030,0.000866,0.000000,0.000000,-0.010742,0.993652,0.104004
1720.3,91.742439,63.258759,0.000000,-0.003647,-0.004190,0.000000,0.002406,-0.010742,0.993652,0.109863
1725.3,91.768036,62.649227,0.000000,-0.002565,0.009842,0.000000,0.000000,-0.010742,0.980957,0.088867
1730.4,91.777184,62.362610,0.000000,-0.000546,0.024330,0.000000,0.000810,-0.008301,1.009766,0.119141
1735.4,91.792397,62.148560,0.000000,-0.007175,0.011252,0.000000,0.000000,-0.007812,1.002930,0.101074
1740.3,91.804955,61.323097,0.000000,-0.018615,-0.004174,0.000000,0.000802,-0.018555,1.007324,0.122559
1745.4,91.800041,60.919041,0.000000,-0.001984,0.014578,-0.000017,-0.000802,-0.008789,0.991699,0.112793
1750.4,91.803413,60.659286,0.000000,0.010786,-0.011484,0.000000,0.000008,-0.021973,1.003418,0.133789
1755.4,91.816162,60.430649,0.000000,0.012352,-0.028402,0.000000,0.000000,-0.008789,0.970215,0.088867
1760.4,91.813934,60.030914,0.000000,0.008177,-0.021705,0.000000,0.000000,-0.007812,0.988770,0.117676
1765.4,91.820648,59.570183,0.000000,0.002912,-0.015214,0.000000,0.000000,-0.013184,1.006348,0.113770
1770.4,91.818230,59.176182,0.000000,0.003996,0.003253,0.000797,0.000000,-0.018066,0.993652,0.105469
1775.4,91.803925,58.974285,0.000000,0.004200,0.009791,0.000000,0.000000,-0.019531,0.994629,0.113770
1780.4,91.806541,58.195087,0.000000,-0.001926,0.001673,0.000000,-0.000802,-0.008301,1.009766,0.115723
1785.4,91.799583,57.780365,0.000000,-0.006562,-0.005965,-0.000017,0.000000,-0.005371,0.999512,0.126953
1790.3,91.804886,57.514217,0.000000,-0.005365,0.000103,0.000000,0.000000,-0.006348,0.992676,0.105469
1795.4,91.787186,57.052429,0.000000,0.005650,-0.001654,0.000000,-0.000802,-0.012207,0.987305,0.103516
1800.3,91.785728,56.615025,0.000000,-0.012804,-0.027516,0.000000,0.000008,-0.005371,0.987793,0.091797
1805.3,91.753571,56.108116,0.000000,-0.004471,-0.007925,-0.000017,-0.000802,-0.004883,0.991699,0.085938
1810.4,91.725563,55.854019,0.000000,0.012215,0.020099,0.000000,0.000000,-0.020508,1.001465,0.085449
1815.3,91.717644,55.195404,0.000000,0.020634,0.013787,0.000797,-0.000802,-0.017090,0.968750,0.095215
1820.4,91.686012,54.728283,0.000000,0.005598,0.011944,0.000000,0.000000,-0.017578,1.006348,0.140137
1825.4,91.668861,54.337444,0.000000,-0.003445,0.008563,-0.000814,0.001604,-0.009766,0.981934,0.120605
1830.3,91.641685,53.928078,0.000000,-0.025500,0.012136,0.000000,0.000000,0.000488,0.976074,0.102539
1835.4,91.608849,53.696228,0.000000,-0.010174,0.007206,0.000000,0.000000,-0.015625,1.013672,0.137207
1840.4,91.588432,53.453911,0.000000,0.005005,-0.010305,0.000000,0.000000,-0.017578,0.999023,0.116699
1845.3,91.544792,52.846951,0.000000,0.018717,-0.001271,0.000000,-0.000802,-0.007812,0.985840,0.116699
1850.3,91.505829,52.515877,0.000000,0.012440,0.001091,0.000000,0.000802,-0.007812,1.017090,0.104492
1855.4,91.480156,52.122013,0.000000,0.009549,-0.012435,0.000000,0.000008,-0.005371,0.984375,0.100098
1860.4,91.471741,51.807774,0.000000,-0.001035,-0.016362,0.000000,0.001612,-0.009277,0.970703,0.099609
1865.4,91.423721,51.342857,0.000000,-0.015766,-0.030414,0.000000,-0.000008,-0.018066,1.000488,0.111328
1870.4,91.388313,51.058567,0.000000,-0.009271,-0.002577,0.000000,0.000000,-0.019531,1.000977,0.137207
1875.3,91.380920,50.868866,0.000000,0.007536,0.016097,0.000000,-0.000802,-0.008301,0.980957,0.086426
1880.3,91.349319,50.266487,0.000000,0.014200,0.015677,0.000000,0.000802,-0.010742,0.994629,0.106445
1885.4,91.319084,49.942989,0.000000,-0.001910,0.027565,-0.000797,0.000000,-0.008789,0.982422,0.088379
1890.4,91.306854,49.417908,0.000000,-0.019653,0.032464,0.000000,0.000000,-0.018555,0.994629,0.091797
1895.4,91.277962,49.025509,0.000000,-0.008247,-0.004878,0.000000,0.000810,-0.020508,1.002441,0.125000
1900.3,91.223396,48.661652,0.000000,0.003342,-0.010154,0.000000,0.000000,-0.010254,0.989746,0.103027
1905.3,91.184479,48.176907,0.000000,0.007979,-0.018373,0.000000,0.000000,-0.008789,1.009766,0.120117
1910.4,91.157013,47.886246,0.000000,0.006576,-0.000704,0.000000,0.000000,-0.003418,0.998535,0.118652
1915.3,91.122612,47.390778,0.000000,0.010588,-0.002401,0.000000,0.000000,-0.013184,0.986328,0.114258
1920.4,91.094429,47.454681,0.000000,0.002922,0.009524,-0.000797,0.000000,-0.001465,1.006836,0.104004
1925.3,91.063751,46.838955,0.000000,-0.014442,0.093168,0.000000,0.000000,-0.010254,1.003418,0.113770
1930.4,91.045082,46.433182,0.000000,-0.008780,0.457275,0.000000,0.000000,-0.004883,0.995117,0.087891
1935.4,90.994896,46.367298,0.000000,-0.001314,0.352958,0.000017,-0.000801,-0.008789,0.999512,0.094238
1940.4,90.962799,45.505077,0.000000,0.003828,0.088445,0.000000,0.000000,-0.012695,1.013672,0.130371
1945.4,90.922966,45.717854,0.000000,0.011285,-0.073675,0.000000,0.000000,-0.010254,0.990723,0.125000
1950.4,90.889145,45.140114,0.000000,0.012444,-0.120903,0.000797,0.000000,-0.017578,1.001465,0.106445
1955.4,90.860977,45.000656,0.000000,-0.001549,-0.078887,0.000000,0.001601,-0.016113,0.989258,0.102051
1960.4,90.835503,44.142170,0.000000,-0.006463,-0.027474,0.000017,0.000000,0.001465,0.987305,0.092285
1965.4,90.807640,44.022457,0.000000,-0.005399,-0.004964,0.000000,0.000801,-0.013184,1.002441,0.127441
1970.3,90.783035,43.391144,0.000000,0.004898,0.004813,0.000017,0.000801,-0.009277,0.990234,0.093750
1975.3,90.722733,43.132874,0.000000,0.005250,0.036527,0.000000,-0.000801,-0.014160,1.017090,0.133301
1980.4,90.684303,42.914696,0.000000,-0.000891,0.000704,0.000000,0.000000,-0.010742,0.997070,0.102539
1985.4,90.656334,42.698318,0.000000,-0.000096,0.006252,0.000797,0.000000,-0.003418,0.978027,0.091797
1990.3,90.601807,42.393974,0.000000,0.005987,0.003531,0.000000,0.000000,-0.018555,1.012207,0.128418
1995.4,90.577629,41.813343,0.000000,-0.002227,-0.031141,0.000000,-0.000811,-0.001953,1.012207,0.112305
