Capture M1 step=0.200A (500 samples)
274,0.0004,0.1987,0.200
275,0.0005,0.1997,0.200
276,0.0005,0.1997,0.200
277,0.0005,0.1997,0.200
278,0.0005,0.1997,0.200
279,0.0005,0.1997,0.200
280,0.0005,0.1997,0.200
281,-0.0003,0.2002,0.200
282,-0.0003,0.2002,0.200
283,-0.0011,0.2007,0.200
284,-0.0011,0.2007,0.200
285,-0.0011,0.2007,0.200
286,-0.0011,0.2007,0.200
287,-0.0011,0.2007,0.200
288,-0.0011,0.2007,0.200
289,-0.0004,0.1993,0.200
290,-0.0004,0.1993,0.200
291,-0.0004,0.1993,0.200
292,-0.0004,0.1993,0.200
293,0.0004,0.1987,0.200
294,0.0004,0.1987,0.200
295,0.0012,0.1982,0.200
296,0.0012,0.1982,0.200
297,0.0012,0.1982,0.200
298,0.0012,0.1982,0.200
299,0.0012,0.1982,0.200
300,0.0012,0.1982,0.200
301,0.0012,0.1982,0.200
302,0.0012,0.1982,0.200
303,0.0004,0.1987,0.200
304,0.0004,0.1987,0.200
305,0.0004,0.1987,0.200
306,0.0004,0.1987,0.200
307,-0.0004,0.1993,0.200
308,-0.0004,0.1993,0.200
309,-0.0011,0.2007,0.200
310,-0.0011,0.2007,0.200
311,-0.0011,0.2007,0.200
312,-0.0011,0.2007,0.200
313,-0.0011,0.2007,0.200
314,-0.0011,0.2007,0.200
315,-0.0009,0.2026,0.200
316,-0.0009,0.2026,0.200
317,-0.0009,0.2026,0.200
318,-0.0009,0.2026,0.200
319,-0.0002,0.2020,0.200
320,-0.0002,0.2020,0.200
321,0.0006,0.2015,0.200
322,0.0006,0.2015,0.200
323,-0.0010,0.2016,0.200
324,-0.0010,0.2016,0.200
325,-0.0011,0.2007,0.200
326,-0.0011,0.2007,0.200
327,-0.0018,0.2012,0.200
328,-0.0018,0.2012,0.200
329,-0.0011,0.1998,0.200
330,-0.0011,0.1998,0.200
331,-0.0004,0.1993,0.200
332,-0.0004,0.1993,0.200
333,0.0003,0.1978,0.200
334,0.0003,0.1978,0.200
335,0.0011,0.1973,0.200
336,0.0011,0.1973,0.200
337,0.0020,0.1986,0.200
338,0.0020,0.1986,0.200
339,0.0020,0.1986,0.200
340,0.0020,0.1986,0.200
341,0.0020,0.1986,0.200
342,0.0020,0.1986,0.200
343,0.0012,0.1991,0.200
344,0.0012,0.1991,0.200
345,0.0012,0.1991,0.200
346,0.0012,0.1991,0.200
347,0.0005,0.1997,0.200
348,0.0005,0.1997,0.200
349,-0.0003,0.2002,0.200
350,-0.0003,0.2002,0.200
351,-0.0003,0.2002,0.200
352,-0.0003,0.2002,0.200
353,-0.0003,0.2002,0.200
354,-0.0003,0.2002,0.200
355,-0.0003,0.2002,0.200
356,-0.0003,0.2002,0.200
357,-0.0003,0.2002,0.200
358,-0.0003,0.2002,0.200
359,-0.0004,0.1993,0.200
360,-0.0004,0.1993,0.200
361,-0.0004,0.1993,0.200
362,-0.0004,0.1993,0.200
363,-0.0004,0.1993,0.200
364,-0.0004,0.1993,0.200
365,-0.0004,0.1993,0.200
366,-0.0004,0.1993,0.200
367,-0.0004,0.1993,0.200
368,-0.0004,0.1993,0.200
369,-0.0004,0.1993,0.200
370,-0.0004,0.1993,0.200
371,-0.0004,0.1993,0.200
372,-0.0004,0.1993,0.200
373,0.0006,0.2015,0.200
374,0.0006,0.2015,0.200
375,0.0007,0.2024,0.200
376,0.0007,0.2024,0.200
377,0.0007,0.2024,0.200
378,0.0007,0.2024,0.200
379,0.0006,0.2015,0.200
380,0.0006,0.2015,0.200
381,0.0005,0.2006,0.200
382,0.0005,0.2006,0.200
383,0.0005,0.1997,0.200
384,0.0005,0.1997,0.200
385,0.0004,0.1987,0.200
386,0.0004,0.1987,0.200
387,0.0003,0.1978,0.200
388,0.0003,0.1978,0.200
389,0.0003,0.1978,0.200
390,0.0003,0.1978,0.200
391,0.0003,0.1978,0.200
392,0.0003,0.1978,0.200
393,0.0004,0.1987,0.200
394,0.0004,0.1987,0.200
395,0.0005,0.2006,0.200
396,0.0005,0.2006,0.200
397,0.0005,0.2006,0.200
398,0.0005,0.2006,0.200
399,0.0005,0.2006,0.200
400,0.0005,0.2006,0.200
401,0.0005,0.2006,0.200
402,0.0005,0.2006,0.200
403,0.0005,0.2006,0.200
404,0.0005,0.2006,0.200
405,0.0005,0.2006,0.200
406,0.0005,0.2006,0.200
407,-0.0002,0.2011,0.200
408,-0.0002,0.2011,0.200
409,-0.0002,0.2011,0.200
410,-0.0002,0.2011,0.200
411,-0.0003,0.2002,0.200
412,-0.0003,0.2002,0.200
413,-0.0003,0.2002,0.200
414,-0.0003,0.2002,0.200
415,-0.0003,0.2002,0.200
416,-0.0003,0.2002,0.200
417,0.0005,0.1997,0.200
418,0.0005,0.1997,0.200
419,0.0004,0.1987,0.200
420,0.0004,0.1987,0.200
421,0.0003,0.1978,0.200
422,0.0003,0.1978,0.200
423,0.0003,0.1978,0.200
424,0.0003,0.1978,0.200
425,0.0003,0.1978,0.200
426,0.0003,0.1978,0.200
427,-0.0004,0.1983,0.200
428,-0.0004,0.1983,0.200
429,-0.0004,0.1993,0.200
430,-0.0004,0.1993,0.200
431,-0.0004,0.1993,0.200
432,-0.0004,0.1993,0.200
433,-0.0004,0.1993,0.200
434,-0.0004,0.1993,0.200
435,-0.0003,0.2002,0.200
436,-0.0003,0.2002,0.200
437,-0.0003,0.2002,0.200
438,-0.0003,0.2002,0.200
439,-0.0003,0.2002,0.200
440,-0.0003,0.2002,0.200
441,-0.0003,0.2002,0.200
442,-0.0003,0.2002,0.200
443,-0.0003,0.2002,0.200
444,-0.0003,0.2002,0.200
445,-0.0003,0.2002,0.200
446,-0.0003,0.2002,0.200
447,-0.0003,0.2002,0.200
448,-0.0003,0.2002,0.200
449,0.0005,0.1997,0.200
450,0.0005,0.1997,0.200
451,0.0005,0.1997,0.200
452,0.0005,0.1997,0.200
453,0.0005,0.1997,0.200
454,0.0005,0.1997,0.200
455,0.0005,0.1997,0.200
456,0.0005,0.1997,0.200
457,0.0005,0.2006,0.200
458,0.0005,0.2006,0.200
459,0.0005,0.2006,0.200
460,0.0005,0.2006,0.200
461,0.0005,0.2006,0.200
462,0.0005,0.2006,0.200
463,-0.0002,0.2011,0.200
464,-0.0002,0.2011,0.200
465,-0.0003,0.2002,0.200
466,-0.0003,0.2002,0.200
467,-0.0002,0.2020,0.200
468,-0.0002,0.2020,0.200
469,-0.0002,0.2020,0.200
470,-0.0002,0.2020,0.200
471,-0.0010,0.2016,0.200
472,-0.0010,0.2016,0.200
473,-0.0011,0.2007,0.200
474,-0.0011,0.2007,0.200
475,-0.0009,0.2026,0.200
476,-0.0009,0.2026,0.200
477,-0.0010,0.2016,0.200
478,-0.0010,0.2016,0.200
479,-0.0011,0.2007,0.200
480,-0.0011,0.2007,0.200
481,-0.0003,0.2002,0.200
482,-0.0003,0.2002,0.200
483,-0.0004,0.1993,0.200
484,-0.0004,0.1993,0.200
485,-0.0004,0.1993,0.200
486,-0.0004,0.1993,0.200
487,-0.0002,0.2020,0.200
488,-0.0002,0.2020,0.200
489,-0.0002,0.2011,0.200
490,-0.0002,0.2011,0.200
491,-0.0003,0.2002,0.200
492,-0.0003,0.2002,0.200
493,-0.0004,0.1993,0.200
494,-0.0004,0.1993,0.200
495,-0.0004,0.1993,0.200
496,-0.0004,0.1993,0.200
497,0.0004,0.1987,0.200
498,0.0004,0.1987,0.200
499,0.0004,0.1987,0.200
Capture done (500 frames sent)
